Artist and Title,Streams,Daily,Artist,Song
PinkPantheress - Boy's a liar Pt. 2,898661067,290907.0,PinkPantheress,Boy's a liar Pt. 2
V - Love Me Again,891780057,2281548.0,V,Love Me Again
Kenya Grace - Strangers,876310123,884636.0,Kenya Grace,Strangers
Bad Bunny - PERRO NEGRO,871383730,1183871.0,Bad Bunny,PERRO NEGRO
Tyla - Water,849935943,1290153.0,Tyla,Water
Zach Bryan - I Remember Everything,849659573,1359898.0,Zach Bryan,I Remember Everything
Quevedo - Columbia,844485584,686908.0,Quevedo,Columbia
KAROL G - AMARGURA,824114604,1192815.0,KAROL G,AMARGURA
Kali Uchis - Moonlight,809058303,745198.0,Kali Uchis,Moonlight
Calle 24 - Que Onda,800701726,1339070.0,Calle 24,Que Onda
Dave - Sprinter,787719213,574520.0,Dave,Sprinter
Xavi - La Diabla,784116051,656444.0,Xavi,La Diabla
Jack Harlow - Lovin On Me,782084314,640726.0,Jack Harlow,Lovin On Me
Bad Bunny - WHERE SHE GOES,774006001,367518.0,Bad Bunny,WHERE SHE GOES
Peso Pluma - LADY GAGA,770630947,526281.0,Peso Pluma,LADY GAGA
Junior H - El Azul,753139186,480273.0,Junior H,El Azul
Carin Leon - Primera Cita,744394359,923588.0,Carin Leon,Primera Cita
cassö - Prada,744190513,1053103.0,cassö,Prada
NewJeans - OMG,739019312,429145.0,NewJeans,OMG
Maluma - Según Quién,738195475,1367384.0,Maluma,Según Quién
Peso Pluma - PRC,711345808,284874.0,Peso Pluma,PRC
ROSALÍA - BESO,703359772,333455.0,ROSALÍA,BESO
Jung Kook - 3D,690388632,931395.0,Jung Kook,3D
Olly Alexander (Years & Years) - King,683991078,407647.0,Olly Alexander (Years & Years),King
Oliver Tree - Miss You,669600146,285861.0,Oliver Tree,Miss You
Travis Scott - I KNOW ?,659822047,904267.0,Travis Scott,I KNOW ?
Marshmello - El Merengue,657071628,963297.0,Marshmello,El Merengue
Lana Del Rey - Say Yes To Heaven,653354626,929203.0,Lana Del Rey,Say Yes To Heaven
Dua Lipa - Houdini,644582567,991124.0,Dua Lipa,Houdini
David Guetta - Baby Don’t Hurt Me,639210530,726675.0,David Guetta,Baby Don’t Hurt Me
Luke Combs - Fast Car,633388013,804718.0,Luke Combs,Fast Car
NewJeans - Super Shy,631547455,555525.0,NewJeans,Super Shy
Oscar Maydon - Fin de Semana,616900228,324986.0,Oscar Maydon,Fin de Semana
Doja Cat - Agora Hills,611367045,828858.0,Doja Cat,Agora Hills
Chino Pacas - El Gordo Trae El Mando,610538564,408761.0,Chino Pacas,El Gordo Trae El Mando
Xavi - La Víctima,610042066,471878.0,Xavi,La Víctima
Taiu - Rara Vez,608039181,645897.0,Taiu,Rara Vez
Grupo Frontera - EL AMOR DE SU VIDA,591725031,636042.0,Grupo Frontera,EL AMOR DE SU VIDA
KAROL G - MI EX TENÍA RAZÓN,588776028,867439.0,KAROL G,MI EX TENÍA RAZÓN
Fuerza Regida - SABOR FRESA,588560922,528756.0,Fuerza Regida,SABOR FRESA
Post Malone - Chemical,567275314,382140.0,Post Malone,Chemical
KAROL G - X SI VOLVEMOS,566839408,482849.0,KAROL G,X SI VOLVEMOS
Fuerza Regida - TQM,551131600,389163.0,Fuerza Regida,TQM
Bad Bunny - MONACO,545534590,427916.0,Bad Bunny,MONACO
Myke Towers - LA FALDA,539298150,898541.0,Myke Towers,LA FALDA
Peggy Gou - (It Goes Like) Nanana,538821376,399449.0,Peggy Gou,(It Goes Like) Nanana
Fuerza Regida - HARLEY QUINN,537987642,516759.0,Fuerza Regida,HARLEY QUINN
Morgan Wallen - Thinkin’ Bout Me,529896264,753554.0,Morgan Wallen,Thinkin’ Bout Me
Travis Scott - MY EYES,523320680,932268.0,Travis Scott,MY EYES
Jonas Brothers - What A Man Gotta Do,518610198,114605.0,Jonas Brothers,What A Man Gotta Do
KAROL G - MIENTRAS ME CURO DEL CORA,517168618,512521.0,KAROL G,MIENTRAS ME CURO DEL CORA
Olivia Rodrigo - bad idea right?,509457707,551873.0,Olivia Rodrigo,bad idea right?
Laufey - From The Start,506598959,973176.0,Laufey,From The Start
Nicki Minaj - Barbie World,504802767,184310.0,Nicki Minaj,Barbie World
Junior H - Y LLORO,498930214,1766475.0,Junior H,Y LLORO
Eladio Carrion - Coco Chanel,496769010,238181.0,Eladio Carrion,Coco Chanel
JISOO - FLOWER,494643113,520854.0,JISOO,FLOWER
Tiësto - Lay Low,474593805,373291.0,Tiësto,Lay Low
Calvin Harris - Miracle,474433169,272604.0,Calvin Harris,Miracle
Billie Eilish - hotline (edit),470028304,586633.0,Billie Eilish,hotline (edit)
Drake - IDGAF,466436890,405705.0,Drake,IDGAF
Yahritza Y Su Esencia - Frágil,466375765,212802.0,Yahritza Y Su Esencia,Frágil
"Bizarrap - Peso Pluma: Bzrp Music Sessions, Vol. 55",461240473,182794.0,Bizarrap,"Peso Pluma: Bzrp Music Sessions, Vol. 55"
Taylor Swift - Is It Over Now? (Taylor's Version) (From The Vault),461131858,379797.0,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault)
BENNETT - Vois sur ton chemin,456994381,524120.0,BENNETT,Vois sur ton chemin
Tate McRae - exes,456569338,1095801.0,Tate McRae,exes
Drake - Rich Baby Daddy,454057884,528103.0,Drake,Rich Baby Daddy
AgroPlay - Nosso Quadro,451507950,170141.0,AgroPlay,Nosso Quadro
Peso Pluma - BELLAKEO,451439694,480828.0,Peso Pluma,BELLAKEO
Lil Tecca - 500lbs,441254847,711201.0,Lil Tecca,500lbs
V - Slow Dancing,439629735,434628.0,V,Slow Dancing
Peso Pluma - TULUM,434875104,258209.0,Peso Pluma,TULUM
Morgan Wallen - Cowgirls,421339762,962981.0,Morgan Wallen,Cowgirls
Lil Uzi Vert - Watch This,417793392,306452.0,Lil Uzi Vert,Watch This
LIT killah - Los del Espacio,411514695,281594.0,LIT killah,Los del Espacio
Natanael Cano - Mi Bello Angel,410620290,375490.0,Natanael Cano,Mi Bello Angel
YOASOBI - アイドル,410394862,383856.0,YOASOBI,アイドル
Ed Sheeran - Eyes Closed,406717709,241977.0,Ed Sheeran,Eyes Closed
Sebastian Yatra - VAGABUNDO,400824649,470731.0,Sebastian Yatra,VAGABUNDO
Rauw Alejandro - DILUVIO,400795102,1008399.0,Rauw Alejandro,DILUVIO
Sky Rompiendo - El Cielo,400771273,285446.0,Sky Rompiendo,El Cielo
Big One - Un Finde | CROSSOVER #2,398662140,293149.0,Big One,Un Finde | CROSSOVER #2
Anirudh Ravichander - Chaleya,397638053,440952.0,Anirudh Ravichander,Chaleya
Alex Favela - ELOVRGA,397335125,433154.0,Alex Favela,ELOVRGA
TINI - Cupido,395539636,234304.0,TINI,Cupido
Agust D - Haegeum,393159415,884205.0,Agust D,Haegeum
Travis Scott - MELTDOWN,393118724,335637.0,Travis Scott,MELTDOWN
Jimin - Set Me Free Pt.2,387206267,148608.0,Jimin,Set Me Free Pt.2
Travis Scott - TELEKINESIS,378538417,550846.0,Travis Scott,TELEKINESIS
Carin Leon - No Es Por Acá,377489246,309100.0,Carin Leon,No Es Por Acá
Drake - First Person Shooter,376757904,299622.0,Drake,First Person Shooter
Flo Milli - Never Lose Me,375902819,865895.0,Flo Milli,Never Lose Me
Lewis Capaldi - Forget Me,370701965,234417.0,Lewis Capaldi,Forget Me
Noah Kahan - Dial Drunk,369662055,538584.0,Noah Kahan,Dial Drunk
Ryan Castro - QUEMA,369568970,582792.0,Ryan Castro,QUEMA
Troye Sivan - Rush,368287296,494372.0,Troye Sivan,Rush
Lil Durk - All My Life,366791524,234224.0,Lil Durk,All My Life
DENNIS - Tá OK,366475426,204132.0,DENNIS,Tá OK
Simone Mendes - Erro Gostoso,365976703,178852.0,Simone Mendes,Erro Gostoso
Bad Gyal - Chulo pt.2,364552162,288186.0,Bad Gyal,Chulo pt.2
Drake - Search & Rescue,364423599,202501.0,Drake,Search & Rescue
Jimin - Like Crazy (English Version),364422084,66951.0,Jimin,Like Crazy (English Version)
Peso Pluma - LAGUNAS,363421343,497798.0,Peso Pluma,LAGUNAS
JHAYCO - Holanda,360042016,259321.0,JHAYCO,Holanda
La Factoria - Todavia,359292339,173090.0,La Factoria,Todavia
LE SSERAFIM - Perfect Night,358736471,469240.0,LE SSERAFIM,Perfect Night
Cartel De Santa - Shorty Party,353602346,206033.0,Cartel De Santa,Shorty Party
Artemas - if u think i'm pretty,352699306,586272.0,Artemas,if u think i'm pretty
Green Neon DJ - El Gordo Trae El Mando (Tik Tok Edit),350567118,1061637.0,Green Neon DJ,El Gordo Trae El Mando (Tik Tok Edit)
Junior H - ROCKSTAR,348029909,528371.0,Junior H,ROCKSTAR
Julión Álvarez y su Norteño Banda - Regalo De Dios,347676557,1052347.0,Julión Álvarez y su Norteño Banda,Regalo De Dios
Daniel Caesar - Always,347234424,635618.0,Daniel Caesar,Always
Creeds - Push Up,346323661,423367.0,Creeds,Push Up
Olivia Rodrigo - get him back!,346105068,405964.0,Olivia Rodrigo,get him back!
Grupo Menos É Mais - Lapada Dela,345008213,341749.0,Grupo Menos É Mais,Lapada Dela
Jere Klein - ANDO,344831063,278149.0,Jere Klein,ANDO
Taylor Swift - Enchanted (Taylor's Version),344350269,391460.0,Taylor Swift,Enchanted (Taylor's Version)
Ofenbach - Overdrive,343384904,685253.0,Ofenbach,Overdrive
Xavi - Poco A Poco,340084214,336691.0,Xavi,Poco A Poco
lusttqwe - F-ck Up Some Commas,335460610,74744.0,lusttqwe,F-ck Up Some Commas
Doechii - What It Is (Solo Version),334421635,175059.0,Doechii,What It Is (Solo Version)
Quevedo - WANDA,333544132,189530.0,Quevedo,WANDA
Peso Pluma - NUEVA VIDA,333395755,714561.0,Peso Pluma,NUEVA VIDA
Dimitri Vegas & Like Mike - Thank You (Not So Bad),331297247,712287.0,Dimitri Vegas & Like Mike,Thank You (Not So Bad)
Jasleen Royal - Heeriye,328285656,416650.0,Jasleen Royal,Heeriye
(G)I-DLE - Queencard,328102978,299497.0,(G)I-DLE,Queencard
Shubh - Cheques,327472519,366552.0,Shubh,Cheques
Mae Stephens - If We Ever Broke Up,326362074,128944.0,Mae Stephens,If We Ever Broke Up
Peso Pluma - LUNA,323030830,402058.0,Peso Pluma,LUNA
Taylor Swift - Now That We Don't Talk (Taylor's Version) (From The Vault),318185770,387202.0,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault)
Nadhif Basalamah - penjaga hati,315211699,485235.0,Nadhif Basalamah,penjaga hati
Peso Pluma - LA PEOPLE,314347439,450758.0,Peso Pluma,LA PEOPLE
Travis Scott - K-POP,313954798,200011.0,Travis Scott,K-POP
"Taylor Swift - ""Slut!"" (Taylor's Version) (From The Vault)",313823585,375864.0,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)"
Marília Mendonça - Esqueça-Me Se For Capaz,313609029,87332.0,Marília Mendonça,Esqueça-Me Se For Capaz
Becky G - CHANEL,312240168,176459.0,Becky G,CHANEL
Grupo Marca Registrada - Di Que Sí,311765621,279171.0,Grupo Marca Registrada,Di Que Sí
NewJeans - New Jeans,311182578,480215.0,NewJeans,New Jeans
Paul Russell - Lil Boo Thang,310236319,514175.0,Paul Russell,Lil Boo Thang
Olivia Rodrigo - Can’t Catch Me Now,308064931,419207.0,Olivia Rodrigo,Can’t Catch Me Now
ENHYPEN - Bite Me,307409343,340657.0,ENHYPEN,Bite Me
Darell - Lollipop,304866587,170140.0,Darell,Lollipop
Zach Bryan - Hey Driver,303380330,459631.0,Zach Bryan,Hey Driver
IVE - I AM,303321519,224707.0,IVE,I AM
Labrinth - Never Felt So Alone,302593036,276505.0,Labrinth,Never Felt So Alone
Rauw Alejandro - BABY HELLO,300450139,202258.0,Rauw Alejandro,BABY HELLO
Guilherme & Benuto - Duas Três,300176697,103817.0,Guilherme & Benuto,Duas Três
The Kid LAROI - NIGHTS LIKE THIS,298007507,2338297.0,The Kid LAROI,NIGHTS LIKE THIS
Eden Muñoz - Abcdario,296788989,253973.0,Eden Muñoz,Abcdario
Zé Neto & Cristiano - Oi Balde,296595459,132341.0,Zé Neto & Cristiano,Oi Balde
SUICIDAL-IDOL - ecstacy (slowed),296179378,402274.0,SUICIDAL-IDOL,ecstacy (slowed)
Israel & Rodolffo - Seu Brilho Sumiu,295954455,96959.0,Israel & Rodolffo,Seu Brilho Sumiu
Chance Peña - i am not who i was,294383220,872649.0,Chance Peña,i am not who i was
V - Rainy Days,293746526,312618.0,V,Rainy Days
Peso Pluma - RUBICON,291015757,307418.0,Peso Pluma,RUBICON
Måneskin - GOSSIP,290953409,345925.0,Måneskin,GOSSIP
NewJeans - ETA,290429737,665537.0,NewJeans,ETA
Natanael Cano - O Me Voy O Te Vas,290235600,334854.0,Natanael Cano,O Me Voy O Te Vas
"Metro Boomin - Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",289395190,278473.0,Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)"
Henrique & Juliano - Traumatizei,289209058,188482.0,Henrique & Juliano,Traumatizei
Luke Combs - Where the Wild Things Are,289103546,511252.0,Luke Combs,Where the Wild Things Are
Junior H - El Tsurito,289097709,274504.0,Junior H,El Tsurito
Don Toliver - Private Landing,288960073,362089.0,Don Toliver,Private Landing
Zé Neto & Cristiano - Barulho Do Foguete,288549162,204067.0,Zé Neto & Cristiano,Barulho Do Foguete
Veigh - Novo Balanço,286932835,185016.0,Veigh,Novo Balanço
"Arijit Singh - Satranga (From ""ANIMAL"")",286358352,462865.0,Arijit Singh,"Satranga (From ""ANIMAL"")"
aespa - Drama,285823882,629012.0,aespa,Drama
Maria Becerra - CORAZÓN VACÍO,284554080,365367.0,Maria Becerra,CORAZÓN VACÍO
P!nk - TRUSTFALL,284109528,175998.0,P!nk,TRUSTFALL
KAROL G - OKI DOKI,283892016,333683.0,KAROL G,OKI DOKI
Lewis Capaldi - Wish You The Best,283707680,297171.0,Lewis Capaldi,Wish You The Best
Olivia Rodrigo - all-american bitch,283568223,332968.0,Olivia Rodrigo,all-american bitch
Bad Bunny - UN PREVIEW,282379237,171355.0,Bad Bunny,UN PREVIEW
Troye Sivan - One Of Your Girls,281732892,486737.0,Troye Sivan,One Of Your Girls
Teddy Swims - The Door,281464072,1537386.0,Teddy Swims,The Door
Rels B - lo que hay x aquí,281096429,412042.0,Rels B,lo que hay x aquí
Peso Pluma - BYE,279269240,209952.0,Peso Pluma,BYE
BTS - Take Two,278764022,125463.0,BTS,Take Two
Peso Pluma - LAS MORRAS,278195703,179741.0,Peso Pluma,LAS MORRAS
Gabito Ballesteros - LOU LOU,277649674,264617.0,Gabito Ballesteros,LOU LOU
El Alfa - 4K,277496601,267401.0,El Alfa,4K
Alfredo Olivas - Yo Todo Lo Doy,276977066,273978.0,Alfredo Olivas,Yo Todo Lo Doy
Grupo Frontera - OJITOS ROJOS,276889585,356168.0,Grupo Frontera,OJITOS ROJOS
Anuel AA - Mas Rica Que Ayer,276603832,119171.0,Anuel AA,Mas Rica Que Ayer
Taylor Swift - I Can See You (Taylor’s Version) (From The Vault),275238683,191928.0,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault)
Aziz Hedra - Somebody's Pleasure,275096057,286891.0,Aziz Hedra,Somebody's Pleasure
ZWE1HVNDXR - LOVELY BASTARDS,274998757,302031.0,ZWE1HVNDXR,LOVELY BASTARDS
Ghea Indrawari - Jiwa Yang Bersedih,274197898,341241.0,Ghea Indrawari,Jiwa Yang Bersedih
Calvin Harris - Desire,273215181,258815.0,Calvin Harris,Desire
Julión Álvarez y su Norteño Banda - Lo Tienes Todo,272883799,702615.0,Julión Álvarez y su Norteño Banda,Lo Tienes Todo
Taylor Swift - Style (Taylor's Version),271728420,390616.0,Taylor Swift,Style (Taylor's Version)
KAROL G - S91,271690974,190128.0,KAROL G,S91
Alfredo Olivas - Vete,271617987,407962.0,Alfredo Olivas,Vete
Chino Pacas - Dijeron Que No La Iba Lograr,271339892,181640.0,Chino Pacas,Dijeron Que No La Iba Lograr
Peso Pluma - BIPOLAR,271309502,325838.0,Peso Pluma,BIPOLAR
Oscar Maydon - Elvira,271060527,559234.0,Oscar Maydon,Elvira
SAIKO - POLARIS,270306814,181091.0,SAIKO,POLARIS
Morgan Wallen - Ain’t That Some,270261339,393255.0,Morgan Wallen,Ain’t That Some
AUR - Tu hai kahan,269732095,446228.0,AUR,Tu hai kahan
Hans Zimmer - Now We Are Free,265832926,168787.0,Hans Zimmer,Now We Are Free
Bailey Zimmerman - Religiously,265545953,254191.0,Bailey Zimmerman,Religiously
Bad Bunny - FINA,263719505,230783.0,Bad Bunny,FINA
Feid - Niña Bonita,262014489,158759.0,Feid,Niña Bonita
KAROL G - UNA NOCHE EN MEDELLÍN,261985294,489948.0,KAROL G,UNA NOCHE EN MEDELLÍN
Fuerza Regida - CRAZYZ,261944343,360579.0,Fuerza Regida,CRAZYZ
Odetari - GOOD LOYAL THOTS,260860562,239924.0,Odetari,GOOD LOYAL THOTS
KAROL G - PERO TÚ,260618569,314872.0,KAROL G,PERO TÚ
Purple Disco Machine - Substitution,259979899,217257.0,Purple Disco Machine,Substitution
Shubh - One Love,259140233,414863.0,Shubh,One Love
Anuv Jain - Husn,258663092,728862.0,Anuv Jain,Husn
Taylor Swift - You’re Losing Me (From The Vault),258048708,340745.0,Taylor Swift,You’re Losing Me (From The Vault)
"Metro Boomin - Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da",257912172,153924.0,Metro Boomin,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da"
Tory Lanez - Hurts Me,257826150,409883.0,Tory Lanez,Hurts Me
"Sachin-Jigar - Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",254498638,199319.0,Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")"
Oliver Anthony Music - Rich Men North of Richmond,254458352,250988.0,Oliver Anthony Music,Rich Men North of Richmond
Matheus & Kauan - Não Vitalício (Nunca Mais),253841304,71736.0,Matheus & Kauan,Não Vitalício (Nunca Mais)
Niall Horan - Heaven,253525030,228483.0,Niall Horan,Heaven
Bellakath - Reggaeton Champagne,252630199,196409.0,Bellakath,Reggaeton Champagne
LE SSERAFIM - UNFORGIVEN,250296762,166198.0,LE SSERAFIM,UNFORGIVEN
Atif Aslam - Tera Hone Laga Hoon,250177090,385266.0,Atif Aslam,Tera Hone Laga Hoon
Brent Faiyaz - Best Time,249853373,1126553.0,Brent Faiyaz,Best Time
Colbie Caillat - Try,249809507,64005.0,Colbie Caillat,Try
Charli xcx - Speed Drive (From Barbie The Album),249149690,159747.0,Charli xcx,Speed Drive (From Barbie The Album)
Travis Scott - TOPIA TWINS,248692270,394620.0,Travis Scott,TOPIA TWINS
Grupo Firme - Qué Onda Perdida,247970764,275801.0,Grupo Firme,Qué Onda Perdida
Shakira - Acróstico,246799202,115314.0,Shakira,Acróstico
Kaliii - Area Codes,246463490,108453.0,Kaliii,Area Codes
Manuel Turizo - DE LUNES A LUNES,245982591,439095.0,Manuel Turizo,DE LUNES A LUNES
Fuerza Regida - UNA CERVEZA,245908149,548348.0,Fuerza Regida,UNA CERVEZA
Apache 207 - Komet,244864240,121088.0,Apache 207,Komet
MC Kevin o Chris - Faz um Vuk Vuk (Teto Espelhado),244839258,140891.0,MC Kevin o Chris,Faz um Vuk Vuk (Teto Espelhado)
Natanael Cano - Pacas De Billetes,244672249,530966.0,Natanael Cano,Pacas De Billetes
Udo Lindenberg - Komet,244622064,129234.0,Udo Lindenberg,Komet
Emilia - No_Se_Ve.mp3,244170211,185549.0,Emilia,No_Se_Ve.mp3
Darshan Raval - Mahiye Jinna Sohna,242265249,233547.0,Darshan Raval,Mahiye Jinna Sohna
Odetari - GMFU (w/ 6arelyhuman),241313591,256902.0,Odetari,GMFU (w/ 6arelyhuman)
6arelyhuman - GMFU,240799787,280291.0,6arelyhuman,GMFU
Isabel LaRosa - older,240564992,433943.0,Isabel LaRosa,older
David Guetta - When We Were Young (The Logical Song),239129961,340444.0,David Guetta,When We Were Young (The Logical Song)
Pritam - Tere Pyaar Mein,237823821,182450.0,Pritam,Tere Pyaar Mein
Ice Spice - Princess Diana,237808232,113975.0,Ice Spice,Princess Diana
Taylor Swift - Blank Space (Taylor's Version),237677966,381144.0,Taylor Swift,Blank Space (Taylor's Version)
Stray Kids - S-Class,237255571,208288.0,Stray Kids,S-Class
Chris Brown - Angel Numbers / Ten Toes,237199000,390827.0,Chris Brown,Angel Numbers / Ten Toes
Kany García - Te Lo Agradezco,236308446,438775.0,Kany García,Te Lo Agradezco
Eugenio Esquivel - Alucin,236074909,154323.0,Eugenio Esquivel,Alucin
SEVENTEEN - Super,235307980,170882.0,SEVENTEEN,Super
Young Miko - Lisa,235295415,144216.0,Young Miko,Lisa
Gusttavo Lima - Canudinho,234914484,153827.0,Gusttavo Lima,Canudinho
TAEYANG - VIBE,234646323,89969.0,TAEYANG,VIBE
Emilia - La_Original.mp3,234407108,324892.0,Emilia,La_Original.mp3
King Gnu - SPECIALZ,233982499,293465.0,King Gnu,SPECIALZ
Miley Cyrus - Used To Be Young,233967871,187397.0,Miley Cyrus,Used To Be Young
The Kid LAROI - LOVE AGAIN,233931775,126251.0,The Kid LAROI,LOVE AGAIN
Guilherme & Benuto - Manda um Oi,233737423,114791.0,Guilherme & Benuto,Manda um Oi
Sam Barber - Straight and Narrow,233286185,406266.0,Sam Barber,Straight and Narrow
Zach Bryan - Spotless,233026747,488546.0,Zach Bryan,Spotless
Christian Nodal - Por el Resto de Tu Vida,233024289,193260.0,Christian Nodal,Por el Resto de Tu Vida
Jimin - Closer Than This,232953575,296666.0,Jimin,Closer Than This
Selena Gomez - Single Soon,231542221,175927.0,Selena Gomez,Single Soon
Prabh Singh - 9:45,231295539,314310.0,Prabh Singh,9:45
Ana Castela - Solteiro Forçado,231243292,122181.0,Ana Castela,Solteiro Forçado
CURSEDEVIL - TUCA DONKA,231141359,478219.0,CURSEDEVIL,TUCA DONKA
Dylan Gossett - Coal,230630502,413645.0,Dylan Gossett,Coal
Anuel AA - OA,229864996,288073.0,Anuel AA,OA
Soolking - Casanova,229081596,181465.0,Soolking,Casanova
Big One - En La Intimidad | CROSSOVER #1,228481121,151119.0,Big One,En La Intimidad | CROSSOVER #1
Drake - Slime You Out,228338130,243947.0,Drake,Slime You Out
Jessie Murph - Wild Ones,227821152,411451.0,Jessie Murph,Wild Ones
FIFTY FIFTY - Cupid,226770455,114950.0,FIFTY FIFTY,Cupid
Olivia Rodrigo - lacy,225700480,398138.0,Olivia Rodrigo,lacy
Nicki Nicole - qué le pasa conmigo?,225491938,401301.0,Nicki Nicole,qué le pasa conmigo?
Olivia Rodrigo - the grudge,225371307,335229.0,Olivia Rodrigo,the grudge
Carin Leon - Ni Me Debes Ni Te Debo,225328238,369871.0,Carin Leon,Ni Me Debes Ni Te Debo
"Metro Boomin - Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",224934251,174986.0,Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)"
JENNIE - You & Me,224429219,397866.0,JENNIE,You & Me
Lost Frequencies - Back To You,224014941,279073.0,Lost Frequencies,Back To You
Michelle Maciel - CCC,223997437,117339.0,Michelle Maciel,CCC
Milo j - M.A.I,222707914,344705.0,Milo j,M.A.I
Brray - Corazón Roto,222457872,135085.0,Brray,Corazón Roto
6YNTHMANE - BRAZILIAN DANÇA PHONK,221902939,207509.0,6YNTHMANE,BRAZILIAN DANÇA PHONK
Bizarrap - Fruto,221156717,242560.0,Bizarrap,Fruto
Oscar Maydon - Skin de Bandida,220537001,322651.0,Oscar Maydon,Skin de Bandida
LXNGVX - Montagem Mysterious Game,220264069,428763.0,LXNGVX,Montagem Mysterious Game
Karan Aujla - Softly,219761013,580081.0,Karan Aujla,Softly
Bibi Babydoll - Automotivo Bibi Fogosa,219337777,546562.0,Bibi Babydoll,Automotivo Bibi Fogosa
Morgan Wallen - Man Made A Bar,219134769,250202.0,Morgan Wallen,Man Made A Bar
Peso Pluma - ROMPE LA DOMPE,218891127,278050.0,Peso Pluma,ROMPE LA DOMPE
Taylor Swift - Back To December (Taylor's Version),218584206,186744.0,Taylor Swift,Back To December (Taylor's Version)
Xavi - Modo DND,218526401,192187.0,Xavi,Modo DND
Código FN - Mood Malandro,218093695,125005.0,Código FN,Mood Malandro
Shubh - Still Rollin,217214373,195498.0,Shubh,Still Rollin
Ice Spice - Deli,216471001,146855.0,Ice Spice,Deli
Linkin Park - Lost,216401347,259116.0,Linkin Park,Lost
Hozier - Eat Your Young,216232939,194610.0,Hozier,Eat Your Young
"Bizarrap - Milo J: Bzrp Music Sessions, Vol. 57",214419400,254787.0,Bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57"
Peso Pluma - GAVILÁN II,214323971,360781.0,Peso Pluma,GAVILÁN II
Mora - REINA,214291318,174324.0,Mora,REINA
Peso Pluma - ROSA PASTEL,214209022,185945.0,Peso Pluma,ROSA PASTEL
Gunna - Who You Foolin,213368755,158876.0,Gunna,Who You Foolin
Tatsuya Kitani - 青のすみか,213146219,282536.0,Tatsuya Kitani,青のすみか
