Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Miss Li - Komplicerad,777,173.0,2,(x1),304326,47716973,Miss Li,Komplicerad
Lukas Graham - 7 Years,617,82.0,1,(x15),423952,46699116,Lukas Graham,7 Years
Hooja - Banan Melon Kiwi & Citron,828,151.0,2,(x4),221076,46685190,Hooja,Banan Melon Kiwi & Citron
Thomas Stenström - Ser du månen där du är ikväll? (Tillsammans igen),1100,73.0,2,(x2),389732,46282028,Thomas Stenström,Ser du månen där du är ikväll? (Tillsammans igen)
"Justin Timberlake - CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",668,100.0,1,(x23),430958,45428596,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")"
Journey - Don't Stop Believin',2231,,35,,100632,44639106,Journey,Don't Stop Believin'
Mike Posner - I Took A Pill In Ibiza - Seeb Remix,652,96.0,6,,242565,44405110,Mike Posner,I Took A Pill In Ibiza - Seeb Remix
Yasin - Hiphop N RnB,1423,47.0,2,(x3),193339,44304648,Yasin,Hiphop N RnB
Ed Sheeran - Perfect,885,72.0,3,(x12),221002,44248623,Ed Sheeran,Perfect
Axwell /\ Ingrosso - More Than You Know,591,108.0,2,(x16),365660,44030747,Axwell /\ Ingrosso,More Than You Know
Einár - Första Klass,1223,53.0,1,(x17),300242,43807748,Einár,Första Klass
Laleh - Bara Få Va Mig Själv,988,47.0,4,,247617,42545079,Laleh,Bara Få Va Mig Själv
"Molly Sandén - Rosa himmel (från ""Störst av allt"")",831,48.0,2,(x18),277936,42473179,Molly Sandén,"Rosa himmel (från ""Störst av allt"")"
Adele - Hello,540,104.0,1,(x20),477312,41786765,Adele,Hello
Mike Perry - The Ocean,557,109.0,1,(x47),348999,41710782,Mike Perry,The Ocean
Avicii - SOS,510,98.0,1,(x31),1210053,41691859,Avicii,SOS
The Chainsmokers - Something Just Like This,619,82.0,4,,271912,41602950,The Chainsmokers,Something Just Like This
Hozier - Take Me To Church,950,103.0,1,(x32),311505,41443716,Hozier,Take Me To Church
Rasmus Gozzi - RID MIG SOM EN DALAHÄST,522,185.0,1,(x16),223919,41333924,Rasmus Gozzi,RID MIG SOM EN DALAHÄST
Major Lazer - Lean On,550,111.0,2,(x13),285794,41181425,Major Lazer,Lean On
Triad - Tänd ett ljus,426,155.0,1,(x1),525351,40690118,Triad,Tänd ett ljus
The Kid LAROI - Stay,555,157.0,1,(x71),253853,40478100,The Kid LAROI,Stay
Dean Lewis - Be Alright,914,117.0,1,(x2),200148,40457388,Dean Lewis,Be Alright
Kaliffa - Helt seriöst,584,86.0,1,(x4),299005,39979964,Kaliffa,Helt seriöst
Justin Bieber - What Do You Mean?,461,99.0,1,(x25),469497,39941199,Justin Bieber,What Do You Mean?
Norlie & KKV - Ingen annan rör mig som du,1202,39.0,4,,240421,39744479,Norlie & KKV,Ingen annan rör mig som du
A36 - Samma gamla vanliga,599,112.0,1,(x36),306540,39641334,A36,Samma gamla vanliga
Avicii - Waiting For Love,680,88.0,1,(x19),431462,39641248,Avicii,Waiting For Love
Justin Bieber - Sorry,502,106.0,1,(x1),362646,39605226,Justin Bieber,Sorry
Håkan Hellström - Det kommer aldrig va över för mig,1806,,17,,125777,39570018,Håkan Hellström,Det kommer aldrig va över för mig
Tom Odell - Another Love,1219,,17,,74695,39290261,Tom Odell,Another Love
Veronica Maggio - Välkommen in,1113,,14,,222915,38886563,Veronica Maggio,Välkommen in
David Guetta - I'm Good (Blue),773,121.0,1,(x23),311330,38390462,David Guetta,I'm Good (Blue)
Billie Eilish - bad guy,630,85.0,1,(x3),248264,38291905,Billie Eilish,bad guy
Darin - En säng av rosor,736,59.0,6,,146280,38174704,Darin,En säng av rosor
Miss Li - X,662,142.0,1,(x1),270444,37716173,Miss Li,X
OMI - Cheerleader (Felix Jaehn Remix),322,126.0,1,(x34),331058,37471298,OMI,Cheerleader (Felix Jaehn Remix)
Myra Granberg - Lose my mind,698,96.0,1,(x1),277827,37197645,Myra Granberg,Lose my mind
Ed Sheeran - Photograph,1189,,21,,101488,37015699,Ed Sheeran,Photograph
Michael Bublé - It's Beginning to Look a Lot Like Christmas,409,147.0,3,(x10),501317,36996799,Michael Bublé,It's Beginning to Look a Lot Like Christmas
The Weeknd - Starboy,772,110.0,1,(x20),245357,36828115,The Weeknd,Starboy
Martin Jensen - Solo Dance,620,65.0,5,,240537,36808961,Martin Jensen,Solo Dance
Sia - Cheap Thrills,483,59.0,1,(x8),291199,36657155,Sia,Cheap Thrills
Elov & Beny - BUBBEL PÅ BALKONGEN,695,78.0,2,(x9),164958,36650917,Elov & Beny,BUBBEL PÅ BALKONGEN
Hov1 - Hornstullsstrand,1022,41.0,1,(x4),362869,36498862,Hov1,Hornstullsstrand
Veronica Maggio - Tillfälligheter,778,67.0,3,(x2),190383,36454872,Veronica Maggio,Tillfälligheter
Ed Sheeran - Bad Habits,509,150.0,2,(x33),201246,35514592,Ed Sheeran,Bad Habits
Clean Bandit - Symphony,445,70.0,1,(x30),390836,35454561,Clean Bandit,Symphony
The Chainsmokers - Don't Let Me Down,562,67.0,4,,245711,35412284,The Chainsmokers,Don't Let Me Down
Ava Max - Sweet but Psycho,565,122.0,1,(x27),264497,35332537,Ava Max,Sweet but Psycho
Oskar Linnros - Från och med Du,1375,,21,,181682,35307168,Oskar Linnros,Från och med Du
Hov1 - Barn av vår tid,837,89.0,1,(x10),255594,35151260,Hov1,Barn av vår tid
Newkid - Du måste finnas,618,107.0,1,(x27),290592,35001584,Newkid,Du måste finnas
The Chainsmokers - Closer,427,119.0,1,(x21),290588,34874337,The Chainsmokers,Closer
Harry Styles - As It Was,691,129.0,1,(x6),233175,34835905,Harry Styles,As It Was
Shawn Mendes - Stitches,553,69.0,1,(x6),275651,34458697,Shawn Mendes,Stitches
Ellie Goulding - Love Me Like You Do,509,94.0,1,(x32),307063,34352425,Ellie Goulding,Love Me Like You Do
Thomas Stenström - Slå mig hårt i ansiktet,1274,6.0,8,,127729,34231035,Thomas Stenström,Slå mig hårt i ansiktet
Major Lazer - Light It Up,448,78.0,3,(x15),333296,34014577,Major Lazer,Light It Up
Ed Sheeran - Shivers,604,113.0,1,(x6),235711,33912931,Ed Sheeran,Shivers
Sam Smith - Stay With Me,1004,44.0,5,,139997,33801703,Sam Smith,Stay With Me
Molly Sandén - Sand,974,,11,,94932,33570693,Molly Sandén,Sand
José Feliciano - Feliz Navidad,395,102.0,3,(x7),522721,33566819,José Feliciano,Feliz Navidad
Miriam Bryant - Ge upp igen,660,88.0,1,(x21),332318,33444870,Miriam Bryant,Ge upp igen
Norlie & KKV - Mer för varandra,545,107.0,1,(x37),304787,33363821,Norlie & KKV,Mer för varandra
Yasin - Har Dig,600,74.0,2,(x9),242115,33319201,Yasin,Har Dig
Rudimental - These Days,498,96.0,1,(x3),213299,33260094,Rudimental,These Days
DJ Snake - Let Me Love You,374,114.0,1,(x9),298345,33229503,DJ Snake,Let Me Love You
Imagine Dragons - Thunder,613,34.0,8,,185336,33144708,Imagine Dragons,Thunder
Ed Sheeran - I Don't Care,451,111.0,1,(x21),483979,32954153,Ed Sheeran,I Don't Care
Kygo - It Ain't Me,436,77.0,1,(x3),366382,32948013,Kygo,It Ain't Me
Jonas Blue - Fast Car,439,61.0,2,(x14),279036,32869420,Jonas Blue,Fast Car
Kamferdrops - Jag trodde änglarna fanns,381,82.0,1,(x17),427378,32393239,Kamferdrops,Jag trodde änglarna fanns
Hov1 - Mandy Moore,962,1.0,10,,173992,32393148,Hov1,Mandy Moore
French Montana - Unforgettable,494,55.0,4,,181223,32167493,French Montana,Unforgettable
Joel Corry - Head & Heart,577,129.0,3,(x1),180375,31904631,Joel Corry,Head & Heart
Lost Frequencies - Where Are You Now,718,29.0,4,,241124,31818711,Lost Frequencies,Where Are You Now
Miss Li - Hälsa Gud,627,86.0,3,(x4),231746,31722889,Miss Li,Hälsa Gud
Major Lazer - Cold Water,302,96.0,1,(x37),367072,31687749,Major Lazer,Cold Water
Miriam Bryant - Ett sista glas,530,79.0,3,(x2),296102,31618230,Miriam Bryant,Ett sista glas
Ant Wan - Komplicerat,760,28.0,1,(x6),225759,30944267,Ant Wan,Komplicerat
Bolaget - Dum,1048,,16,,80843,30909114,Bolaget,Dum
estraden - Bra för dig,573,64.0,1,(x1),267875,30867186,estraden,Bra för dig
Carola - Säg Mig Var Du Står,633,87.0,2,(x31),233843,30793393,Carola,Säg Mig Var Du Står
Juice WRLD - Lucid Dreams,767,31.0,2,(x1),138890,30770434,Juice WRLD,Lucid Dreams
Avicii - The Nights,703,68.0,1,(x8),277684,30690167,Avicii,The Nights
Ariana Grande - Santa Tell Me,401,32.0,4,,395305,30495353,Ariana Grande,Santa Tell Me
Miley Cyrus - Flowers,485,96.0,1,(x16),322304,30337123,Miley Cyrus,Flowers
Band Aid - Do They Know It's Christmas? - 1984 Version,374,25.0,3,(x1),407935,30255299,Band Aid,Do They Know It's Christmas? - 1984 Version
Avicii - Lonely Together,508,56.0,2,(x6),346713,30227895,Avicii,Lonely Together
Kygo - Firestone,501,94.0,1,(x8),229328,30162071,Kygo,Firestone
Einár - Katten i trakten,552,75.0,1,(x17),303124,30129271,Einár,Katten i trakten
Wiz Khalifa - See You Again,549,57.0,1,(x22),325064,30042821,Wiz Khalifa,See You Again
Sarettii - SOM DOM,618,128.0,1,(x23),161574,29919426,Sarettii,SOM DOM
Billie Eilish - when the party's over,743,16.0,6,,115698,29914705,Billie Eilish,when the party's over
Clean Bandit - Rockabye,459,82.0,1,(x12),358030,29821823,Clean Bandit,Rockabye
Adele - Easy On Me,615,101.0,1,(x42),464328,29762255,Adele,Easy On Me
Tommy Körberg - Julen är här,379,33.0,4,,491951,29553233,Tommy Körberg,Julen är här
Dynoro - In My Mind,445,98.0,1,(x29),211945,29459087,Dynoro,In My Mind
Veronica Maggio - 17 år,946,,12,,229374,29373068,Veronica Maggio,17 år
Glass Animals - Heat Waves,596,53.0,6,,153859,29071522,Glass Animals,Heat Waves
ZAYN - Dusk Till Dawn,359,119.0,2,(x25),250269,28908726,ZAYN,Dusk Till Dawn
Post Malone - Better Now,415,71.0,1,(x15),257773,28907985,Post Malone,Better Now
Starley - Call On Me - Ryan Riback Extended Remix,464,79.0,1,(x14),312662,28889230,Starley,Call On Me - Ryan Riback Extended Remix
Marshmello - Silence,444,90.0,5,,208884,28824449,Marshmello,Silence
Justin Bieber - Mistletoe,407,20.0,6,,328355,28806864,Justin Bieber,Mistletoe
SAINt JHN - Roses - Imanbek Remix,531,77.0,4,,159419,28760940,SAINt JHN,Roses - Imanbek Remix
cassö - Prada,439,114.0,1,(x13),197117,28752152,cassö,Prada
24kGoldn - Mood,412,114.0,1,(x61),293657,28598600,24kGoldn,Mood
Post Malone - Sunflower - Spider-Man: Into the Spider-Verse,609,62.0,3,(x1),173982,28571572,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse
Shawn Mendes - Treat You Better,428,81.0,4,,188748,28420958,Shawn Mendes,Treat You Better
Victor Leksell - Tappat,674,46.0,4,,171892,28188293,Victor Leksell,Tappat
The Pogues - Fairytale of New York,372,1.0,8,,405097,28183590,The Pogues,Fairytale of New York
ZAYN - I Don’t Wanna Live Forever (Fifty Shades Darker),454,73.0,1,(x10),239640,28176522,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker)
Drake - God's Plan,384,90.0,1,(x32),242144,28176327,Drake,God's Plan
Imagine Dragons - Believer,847,,19,,119324,28165706,Imagine Dragons,Believer
DaBaby - ROCKSTAR,410,116.0,2,(x8),205670,28138689,DaBaby,ROCKSTAR
Veronica Maggio - Jag kommer,1003,,16,,145988,28101063,Veronica Maggio,Jag kommer
John Legend - All of Me,1023,,15,,96291,28026235,John Legend,All of Me
Thomas Stenström - Andas in andas ut,512,107.0,4,,253726,28004339,Thomas Stenström,Andas in andas ut
Newkid - Starkare,490,95.0,2,(x16),247086,27955611,Newkid,Starkare
Ed Sheeran - Castle on the Hill,454,56.0,2,(x29),276953,27935945,Ed Sheeran,Castle on the Hill
Dua Lipa - New Rules,449,65.0,5,,213438,27774172,Dua Lipa,New Rules
Shawn Mendes - Señorita,386,98.0,1,(x36),243499,27773390,Shawn Mendes,Señorita
Jawsh 685 - Savage Love (Laxed - Sired Beat),414,103.0,1,(x58),266392,27761169,Jawsh 685,Savage Love (Laxed - Sired Beat)
Loreen - Tattoo,350,89.0,1,(x27),512269,27684897,Loreen,Tattoo
Lost Frequencies - Are You With Me,410,86.0,1,(x4),261990,27612353,Lost Frequencies,Are You With Me
Hov1 - Pari,530,67.0,1,(x12),273253,27521516,Hov1,Pari
Shaboozey - A Bar Song (Tipsy),195,173.0,1,(x74),308112,27519534,Shaboozey,A Bar Song (Tipsy)
Benjamin Ingrosso - Allt det vackra,878,7.0,3,(x1),194929,27372766,Benjamin Ingrosso,Allt det vackra
Myra Granberg - Tills mitt hjärta går under,687,34.0,3,(x1),154458,27290512,Myra Granberg,Tills mitt hjärta går under
Billie Eilish - lovely,1098,,41,,50662,27284016,Billie Eilish,lovely
Tjuvjakt - Tårarna i halsen,490,65.0,4,,221726,27279189,Tjuvjakt,Tårarna i halsen
Kygo - Stole the Show,453,48.0,1,(x1),279073,27278003,Kygo,Stole the Show
Ed Sheeran - Galway Girl,418,55.0,4,,246574,27222955,Ed Sheeran,Galway Girl
Humlan Djojj - Somna,772,,13,,48070,27175497,Humlan Djojj,Somna
Zara Larsson - Never Forget You,423,48.0,1,(x11),349909,27130476,Zara Larsson,Never Forget You
Frans - If I Were Sorry,302,52.0,1,(x25),679917,26993786,Frans,If I Were Sorry
Adolphson & Falk - Mer jul,314,44.0,3,(x2),439182,26978526,Adolphson & Falk,Mer jul
Joakim Lundell - All I Need,402,34.0,1,(x13),561622,26889065,Joakim Lundell,All I Need
Sia - Chandelier,567,69.0,4,,180350,26788161,Sia,Chandelier
Miss Li - Instruktionsboken,773,,15,,148049,26704239,Miss Li,Instruktionsboken
DJ Khaled - I'm the One,281,81.0,2,(x24),349513,26578181,DJ Khaled,I'm the One
Elton John - Cold Heart - PNAU Remix,601,32.0,3,(x1),249379,26530859,Elton John,Cold Heart - PNAU Remix
LOAM - FAKKA UR,430,131.0,1,(x20),202634,26341795,LOAM,FAKKA UR
Cheat Codes - Sex,338,70.0,2,(x22),321844,26318605,Cheat Codes,Sex
Greekazo - HotSpot,523,75.0,3,(x15),206686,26305385,Greekazo,HotSpot
Victor Leksell - Eld & lågor,526,65.0,3,(x6),178253,26268548,Victor Leksell,Eld & lågor
Andy Williams - It's the Most Wonderful Time of the Year,361,14.0,8,,444247,26234339,Andy Williams,It's the Most Wonderful Time of the Year
AronChupa - I'm an Albatraoz,394,92.0,1,(x20),269556,26211715,AronChupa,I'm an Albatraoz
Tjuvjakt - Tandtråd,1111,,40,,65084,25907231,Tjuvjakt,Tandtråd
Jonas Blue - Perfect Strangers,454,61.0,2,(x3),226948,25905890,Jonas Blue,Perfect Strangers
Freddy Kalas - Hey Ho,346,55.0,3,(x3),393821,25893182,Freddy Kalas,Hey Ho
Bing Crosby - White Christmas,350,9.0,3,(x1),411646,25843367,Bing Crosby,White Christmas
Humlan Djojj - Stjärnorna,793,,16,,45574,25836095,Humlan Djojj,Stjärnorna
Brenda Lee - Rockin' Around The Christmas Tree,281,80.0,3,(x12),552562,25833620,Brenda Lee,Rockin' Around The Christmas Tree
Coldplay - Hymn for the Weekend - Seeb Remix,426,67.0,3,(x11),195595,25807896,Coldplay,Hymn for the Weekend - Seeb Remix
Veronica Maggio - Hela huset,1118,,40,,78747,25711140,Veronica Maggio,Hela huset
Gabry Ponte - Thunder,586,64.0,6,,149085,25690693,Gabry Ponte,Thunder
Hov1 - Grät,442,95.0,1,(x11),507099,25541197,Hov1,Grät
Robin Schulz - Sugar,416,16.0,8,,170015,25513635,Robin Schulz,Sugar
Zara Larsson - Can't Tame Her,449,52.0,4,,187789,25476698,Zara Larsson,Can't Tame Her
Lady Gaga - Always Remember Us This Way,551,16.0,9,,132996,25396405,Lady Gaga,Always Remember Us This Way
The Weeknd - Can't Feel My Face,343,71.0,4,,197971,25371085,The Weeknd,Can't Feel My Face
Bobby Helms - Jingle Bell Rock,275,81.0,5,,481150,25350618,Bobby Helms,Jingle Bell Rock
Camila Cabello - Havana,435,38.0,8,,155090,25323500,Camila Cabello,Havana
Kygo - Remind Me to Forget,381,82.0,2,(x8),223906,25247605,Kygo,Remind Me to Forget
Calvin Harris - This Is What You Came For,288,66.0,2,(x1),287915,25115921,Calvin Harris,This Is What You Came For
Victor Leksell - Klär av dig,525,37.0,5,,175542,25059466,Victor Leksell,Klär av dig
WALK THE MOON - Shut Up and Dance,580,,11,,147846,25030204,WALK THE MOON,Shut Up and Dance
Vance Joy - Riptide,1049,,17,,89928,24947049,Vance Joy,Riptide
XXXTENTACION - SAD!,432,34.0,1,(x3),278376,24886255,XXXTENTACION,SAD!
Vigiland - Shots & Squats,446,62.0,1,(x1),326544,24881389,Vigiland,Shots & Squats
Clean Bandit - Solo,341,94.0,2,(x19),224814,24770826,Clean Bandit,Solo
Martin Garrix - Scared to Be Lonely,397,37.0,2,(x4),274016,24716341,Martin Garrix,Scared to Be Lonely
Marcus & Martinus - Elektrisk,676,17.0,9,,152930,24703850,Marcus & Martinus,Elektrisk
Bolaget - Låt Mig Va,304,69.0,1,(x10),367043,24644509,Bolaget,Låt Mig Va
Laleh - Goliat,1257,,68,,34719,24621521,Laleh,Goliat
Adele - When We Were Young,788,,14,,139629,24606844,Adele,When We Were Young
NF - Let You Down,362,99.0,2,(x11),225188,24427482,NF,Let You Down
Ed Sheeran - Happier,681,10.0,7,,213554,24418576,Ed Sheeran,Happier
Danny Saucedo - Dör för dig,528,51.0,1,(x1),240672,24414522,Danny Saucedo,Dör för dig
Twenty One Pilots - Stressed Out,419,23.0,7,,179652,24392969,Twenty One Pilots,Stressed Out
Axwell /\ Ingrosso - Sun Is Shining,422,66.0,1,(x23),361498,24302438,Axwell /\ Ingrosso,Sun Is Shining
Kygo - Stay,324,56.0,2,(x7),314124,24279815,Kygo,Stay
Smith & Thell - Forgive Me Friend,563,49.0,6,,143174,24233104,Smith & Thell,Forgive Me Friend
Ed Sheeran - I See Fire,871,,23,,124372,24189912,Ed Sheeran,I See Fire
Nicky Jam - El Perdón,501,47.0,4,,220083,24131626,Nicky Jam,El Perdón
Frank Sinatra - Let It Snow! Let It Snow! Let It Snow!,352,2.0,7,,369709,24124161,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow!
Maggie Lindemann - Pretty Girl - Cheat Codes X CADE Remix,383,48.0,3,(x6),254194,24100230,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix
Joel Adams - Please Don't Go,361,61.0,4,,202658,24036546,Joel Adams,Please Don't Go
Julia Michaels - Issues,452,1.0,10,,175676,23922438,Julia Michaels,Issues
Norlie & KKV - Din Idiot,528,18.0,6,,210892,23856445,Norlie & KKV,Din Idiot
Harry Styles - Watermelon Sugar,642,20.0,9,,114514,23754059,Harry Styles,Watermelon Sugar
Miriam Bryant - Black Car,436,58.0,2,(x22),256538,23688457,Miriam Bryant,Black Car
Olivia Rodrigo - good 4 u,401,74.0,2,(x7),239103,23663886,Olivia Rodrigo,good 4 u
Hov1 - Lilla B,468,48.0,1,(x17),274386,23601530,Hov1,Lilla B
Fricky - Aqua Aura,577,,16,,121204,23544628,Fricky,Aqua Aura
Benson Boone - Beautiful Things,279,67.0,3,(x6),164677,23539496,Benson Boone,Beautiful Things
"G-Eazy - Me, Myself & I",364,48.0,4,,238269,23446400,G-Eazy,"Me, Myself & I"
Passenger - Let Her Go,1272,,57,,41212,23341264,Passenger,Let Her Go
Hanna Ferm - För Evigt,513,16.0,9,,130875,23322803,Hanna Ferm,För Evigt
E.M.D. - Välkommen hem,331,24.0,7,,442203,23258024,E.M.D.,Välkommen hem
Alesso - Words,539,74.0,4,,156734,23229358,Alesso,Words
Hooja - KOMMER DU IHÅG?,539,8.0,2,(x1),205340,23062630,Hooja,KOMMER DU IHÅG?
The Weeknd - I Feel It Coming,452,40.0,3,(x3),263598,22986014,The Weeknd,I Feel It Coming
Vigiland - Pong Dance,340,49.0,1,(x3),287233,22935072,Vigiland,Pong Dance
Alessia Cara - How Far I'll Go,403,20.0,6,,197491,22752429,Alessia Cara,How Far I'll Go
Mark Ronson - Uptown Funk,484,64.0,6,,158256,22684826,Mark Ronson,Uptown Funk
David Guetta - This One's for You,272,70.0,2,(x1),282669,22660391,David Guetta,This One's for You
Hooja - VEM FAN E DU?,216,74.0,1,(x21),372590,22635503,Hooja,VEM FAN E DU?
Hov1 - När jag ser dig,556,22.0,1,(x2),267278,22567356,Hov1,När jag ser dig
Victor Leksell - Bedövning,418,87.0,3,(x10),205825,22508969,Victor Leksell,Bedövning
GAMMAL - Sånger från förut,546,,17,,107724,22454658,GAMMAL,Sånger från förut
Kygo - Happy Now,541,58.0,3,(x2),159731,22451229,Kygo,Happy Now
Medina - Que Sera,233,58.0,1,(x19),402876,22440626,Medina,Que Sera
XXXTENTACION - Jocelyn Flores,636,8.0,2,(x1),228116,22421652,XXXTENTACION,Jocelyn Flores
Vigiland - UFO,425,80.0,2,(x6),253476,22396349,Vigiland,UFO
Jonas Blue - Mama,306,55.0,6,,211509,22380266,Jonas Blue,Mama
Logic - 1-800-273-8255,402,53.0,4,,228385,22356752,Logic,1-800-273-8255
Marshmello - Happier,377,56.0,4,,153296,22309881,Marshmello,Happier
Flo Rida - My House,340,42.0,4,,216544,22302304,Flo Rida,My House
Kygo - Higher Love,586,6.0,7,,143346,22281451,Kygo,Higher Love
Molly Sandén - Jag mår bra nu,411,40.0,3,(x1),196153,22209189,Molly Sandén,Jag mår bra nu
Galantis - No Money,277,57.0,3,(x6),268322,22206628,Galantis,No Money
5 Seconds of Summer - Youngblood,411,35.0,4,,168247,22199981,5 Seconds of Summer,Youngblood
Post Malone - Psycho,379,64.0,1,(x10),264816,22163317,Post Malone,Psycho
Hooja - MER & MER,476,39.0,1,(x1),202642,22162499,Hooja,MER & MER
Tate McRae - you broke me first,518,31.0,7,,110348,22136567,Tate McRae,you broke me first
Asme - Färger,390,53.0,1,(x4),266396,22116734,Asme,Färger
Burak Yeter - Tuesday,365,46.0,4,,224117,22080450,Burak Yeter,Tuesday
Jason Derulo - Want to Want Me,475,,12,,145196,22029601,Jason Derulo,Want to Want Me
Dani M - F.A.M.E (LeyLey),455,55.0,3,(x13),160260,22019559,Dani M,F.A.M.E (LeyLey)
Jireel - MANO,340,110.0,1,(x8),188465,21993370,Jireel,MANO
Just D - Juligen,343,4.0,5,,361383,21978649,Just D,Juligen
Molly Sandén - Nån annan nu,498,52.0,4,,171559,21886923,Molly Sandén,Nån annan nu
Lord Huron - The Night We Met,743,,19,,61206,21886141,Lord Huron,The Night We Met
Molly Sandén - Det bästa kanske inte hänt än,515,8.0,4,,172493,21837022,Molly Sandén,Det bästa kanske inte hänt än
Felix Jaehn - Ain't Nobody (Loves Me Better),352,38.0,7,,177498,21630628,Felix Jaehn,Ain't Nobody (Loves Me Better)
Veronica Maggio - Trädgården en fredag,604,,29,,118634,21588132,Veronica Maggio,Trädgården en fredag
Imany - Don't Be So Shy - Filatov & Karas Remix,436,17.0,8,,161808,21564562,Imany,Don't Be So Shy - Filatov & Karas Remix
Miriam Bryant - Allt jag behöver,346,50.0,3,(x12),287824,21500181,Miriam Bryant,Allt jag behöver
Robin Schulz - OK,341,3.0,9,,154473,21349046,Robin Schulz,OK
Cornelia Jakobs - Hold Me Closer,296,87.0,1,(x22),656307,21290402,Cornelia Jakobs,Hold Me Closer
"Ted Gärdestad - Sol, vind och vatten",707,8.0,1,(x3),385489,21243487,Ted Gärdestad,"Sol, vind och vatten"
Laleh - Det Kommer Bli Bra,516,1.0,10,,113695,20908681,Laleh,Det Kommer Bli Bra
Fifth Harmony - Work from Home,316,40.0,6,,210329,20852209,Fifth Harmony,Work from Home
Håkan Hellström - Valborg,979,,12,,122971,20839511,Håkan Hellström,Valborg
Charlie Puth - Attention,350,,18,,128916,20765531,Charlie Puth,Attention
Myra Granberg - HKF (Håll käften & försvinn),529,,13,,141804,20732622,Myra Granberg,HKF (Håll käften & försvinn)
Ruth B. - Lost Boy,562,,16,,112869,20660329,Ruth B.,Lost Boy
Zara Larsson - Ain't My Fault,349,51.0,1,(x4),289837,20653829,Zara Larsson,Ain't My Fault
Z.E - 74 Bars,356,37.0,1,(x3),266385,20640828,Z.E,74 Bars
