Artist and Title,Streams,Daily,Artist,Song
Sachin-Jigar - Apna Bana Le,313522603,609541.0,Sachin-Jigar,Apna Bana Le
Freddie Dredd - Limbo,311442247,143033.0,Freddie Dredd,Limbo
Harry Styles - Love Of My Life,310707937,153014.0,Harry Styles,Love Of My Life
g3ox_em - GigaChad Theme,309645172,181954.0,g3ox_em,GigaChad Theme
SZA - Blind,309606888,231379.0,SZA,Blind
(G)I-DLE - TOMBOY,309561844,189974.0,(G)I-DLE,TOMBOY
Piso 21 - Los Cachos,306058093,262043.0,Piso 21,Los Cachos
ENHYPEN - Polaroid Love,305013722,165912.0,ENHYPEN,Polaroid Love
Grupo Marca Registrada - Si Fuera Fácil,304918455,136212.0,Grupo Marca Registrada,Si Fuera Fácil
Kanye West - True Love,304466421,303620.0,Kanye West,True Love
Taylor Swift - The Great War,303412463,207261.0,Taylor Swift,The Great War
Quevedo - SIN SEÑAL,302445094,139444.0,Quevedo,SIN SEÑAL
Guilherme & Benuto - Haja Colírio,302224108,85474.0,Guilherme & Benuto,Haja Colírio
Taylor Swift - Labyrinth,301035095,230529.0,Taylor Swift,Labyrinth
Julión Álvarez y su Norteño Banda - Que Te Vaya Bien,300933699,318935.0,Julión Álvarez y su Norteño Banda,Que Te Vaya Bien
Adie - Mahika,297561630,329137.0,Adie,Mahika
Taylor Swift - Sweet Nothing,297529208,203838.0,Taylor Swift,Sweet Nothing
Keisya Levronka - Tak Ingin Usai,296713382,264525.0,Keisya Levronka,Tak Ingin Usai
Paulo Londra - Plan A,295689336,127683.0,Paulo Londra,Plan A
La Pantera - Cayó La Noche,293656353,63508.0,La Pantera,Cayó La Noche
Bailey Zimmerman - Fall In Love,293410931,235132.0,Bailey Zimmerman,Fall In Love
yuji - Old Love,292492511,354476.0,yuji,Old Love
Drake - Pussy & Millions,292334418,154123.0,Drake,Pussy & Millions
keshi - LIMBO,291213072,252500.0,keshi,LIMBO
"Taylor Swift - Would've, Could've, Should've",291096679,201573.0,Taylor Swift,"Would've, Could've, Should've"
Jimin - With you,290503268,72354.0,Jimin,With you
Kendrick Lamar - Rich Spirit,290001453,281246.0,Kendrick Lamar,Rich Spirit
RAYE - Escapism.,289974561,153644.0,RAYE,Escapism.
Beny Jr - Sigue,289196181,272699.0,Beny Jr,Sigue
PSY - That That (prod.&feat. SUGA of BTS),287952800,137155.0,PSY,That That (prod.&feat. SUGA of BTS)
Burna Boy - For My Hand,286755665,153823.0,Burna Boy,For My Hand
Justine Skye - Collide (Sped Up Remix),286743842,138384.0,Justine Skye,Collide (Sped Up Remix)
Lauren Spencer Smith - Flowers,286641682,274339.0,Lauren Spencer Smith,Flowers
Jordan Davis - Next Thing You Know,286393701,341193.0,Jordan Davis,Next Thing You Know
Swedish House Mafia - Heaven Takes You Home,285790768,245440.0,Swedish House Mafia,Heaven Takes You Home
Megan Moroney - Tennessee Orange,285717011,490672.0,Megan Moroney,Tennessee Orange
BLACKPINK - Tally,285092461,144828.0,BLACKPINK,Tally
Rvfv - Mi Luz,284018925,267422.0,Rvfv,Mi Luz
BoyWithUke - IDGAF,283407338,156066.0,BoyWithUke,IDGAF
raissa anggiani - Kau Rumahku,282534590,291256.0,raissa anggiani,Kau Rumahku
Mac Miller - Love Lost,281286782,380245.0,Mac Miller,Love Lost
Shubh - Baller,281265575,140765.0,Shubh,Baller
Fabio Asher - Rumah Singgah,280376439,342095.0,Fabio Asher,Rumah Singgah
Henrique & Juliano - Aquela Pessoa,278140048,355571.0,Henrique & Juliano,Aquela Pessoa
TINI - La Triple T,278070101,92269.0,TINI,La Triple T
Kendrick Lamar - United In Grief,277847127,247800.0,Kendrick Lamar,United In Grief
MoonDeity - NEON BLADE,277490957,142374.0,MoonDeity,NEON BLADE
imase - NIGHT DANCER,276862060,282416.0,imase,NIGHT DANCER
Brent Faiyaz - JACKIE BROWN,275634441,220185.0,Brent Faiyaz,JACKIE BROWN
Morgan Wallen - One Thing At A Time,275467173,151172.0,Morgan Wallen,One Thing At A Time
Matuê - Vampiro,275217624,189705.0,Matuê,Vampiro
Yung Gravy - Betty (Get Money),274943992,81839.0,Yung Gravy,Betty (Get Money)
Tulus - Interaksi,274685032,427139.0,Tulus,Interaksi
Taylor Swift - This Love (Taylor’s Version),274334510,174401.0,Taylor Swift,This Love (Taylor’s Version)
Drake - Massive,274286963,142821.0,Drake,Massive
TWICE - Talk that Talk,273303044,113259.0,TWICE,Talk that Talk
Kenia OS - Malas Decisiones,271624774,168857.0,Kenia OS,Malas Decisiones
Bryan Martin - We Ride,271095740,486290.0,Bryan Martin,We Ride
Cole Swindell - She Had Me At Heads Carolina,270978065,177679.0,Cole Swindell,She Had Me At Heads Carolina
Drake - On BS,270644238,137824.0,Drake,On BS
Mc Paiva ZS - Casei Com a Putaria,270317961,116627.0,Mc Paiva ZS,Casei Com a Putaria
Sabrina Carpenter - because i liked a boy,270295722,661745.0,Sabrina Carpenter,because i liked a boy
benny blanco - Bad Decisions,269845400,73862.0,benny blanco,Bad Decisions
Standly - Pégate,269194739,205244.0,Standly,Pégate
Drake - Sticky,269010589,120484.0,Drake,Sticky
Feid - Si Te La Encuentras Por Ahí,267808281,178334.0,Feid,Si Te La Encuentras Por Ahí
Sleepy Hallow - Die Young,266570188,155169.0,Sleepy Hallow,Die Young
Peso Pluma - El Belicon,266329274,85986.0,Peso Pluma,El Belicon
Stacey Ryan - Fall In Love Alone,266045602,125882.0,Stacey Ryan,Fall In Love Alone
Muni Long - Hrs & Hrs,265780895,223997.0,Muni Long,Hrs & Hrs
Metro Boomin - Around Me,265681127,395428.0,Metro Boomin,Around Me
Ari Abdul - BABYDOLL (Speed),264851328,174881.0,Ari Abdul,BABYDOLL (Speed)
David Kushner - Mr. Forgettable,264466466,286023.0,David Kushner,Mr. Forgettable
SunKissed Lola - Pasilyo,264343716,317652.0,SunKissed Lola,Pasilyo
Yeat - Talk,264208899,167010.0,Yeat,Talk
Jordan Davis - What My World Spins Around,262871474,271562.0,Jordan Davis,What My World Spins Around
(G)I-DLE - Nxde,262553316,159039.0,(G)I-DLE,Nxde
Yeat - Flawlëss,262233949,187222.0,Yeat,Flawlëss
Bad Bunny - El Apagón,260721798,77882.0,Bad Bunny,El Apagón
j-hope - MORE,258964153,219928.0,j-hope,MORE
PLAYAMANE - MIDNIGHT,258865685,97091.0,PLAYAMANE,MIDNIGHT
Duki - GIVENCHY,258340815,139851.0,Duki,GIVENCHY
HARDY - TRUCK BED,257221681,453655.0,HARDY,TRUCK BED
RM - Wild Flower,255704284,197320.0,RM,Wild Flower
Leah Kate - 10 Things I Hate About You,254694175,120392.0,Leah Kate,10 Things I Hate About You
WIU - Coração de Gelo,253413242,104504.0,WIU,Coração de Gelo
Harry Styles - Grapejuice,252412416,93707.0,Harry Styles,Grapejuice
