Artist and Title,Streams,Daily,Artist,Song
Phil Collins - You Can't Hurry Love,648794068,228523.0,Phil Collins,You Can't Hurry Love
Starship - Nothing's Gonna Stop Us Now,648171660,448742.0,Starship,Nothing's Gonna Stop Us Now
Europe - The Final Countdown,646717173,280244.0,Europe,The Final Countdown
Michael Jackson - Thriller,641953274,667810.0,Michael Jackson,Thriller
Paul Simon - You Can Call Me Al,639527631,252331.0,Paul Simon,You Can Call Me Al
Metallica - One (Remastered),618169680,342221.0,Metallica,One (Remastered)
Luis Miguel - La Incondicional,613517542,291768.0,Luis Miguel,La Incondicional
"Earth, Wind & Fire - Let's Groove",606042937,369719.0,"Earth, Wind & Fire",Let's Groove
Queen - Radio Ga Ga,598650456,237697.0,Queen,Radio Ga Ga
George Michael - Faith,595931345,394421.0,George Michael,Faith
Don Henley - The Boys Of Summer,590094192,263452.0,Don Henley,The Boys Of Summer
Soda Stereo - De Música Ligera,584959688,312171.0,Soda Stereo,De Música Ligera
Starship - We Built This City,583253515,217783.0,Starship,We Built This City
The Human League - Don't You Want Me,569713999,396995.0,The Human League,Don't You Want Me
Band Aid - Do They Know It's Christmas?,566724605,44194.0,Band Aid,Do They Know It's Christmas?
The Pointer Sisters - I'm So Excited,561054159,350846.0,The Pointer Sisters,I'm So Excited
Dire Straits - Money for Nothing,549177696,286199.0,Dire Straits,Money for Nothing
The Smiths - This Charming Man,548953475,406140.0,The Smiths,This Charming Man
Belinda Carlisle - Heaven Is A Place On Earth,545324444,353450.0,Belinda Carlisle,Heaven Is A Place On Earth
Blondie - Call Me,545210291,447393.0,Blondie,Call Me
Bruce Springsteen - I'm On Fire,539145595,553074.0,Bruce Springsteen,I'm On Fire
Run–D.M.C. - Walk This Way,538160865,232445.0,Run–D.M.C.,Walk This Way
Billy Joel - We Didn't Start the Fire,534417688,258669.0,Billy Joel,We Didn't Start the Fire
Metallica - For Whom The Bell Tolls (Remastered),532465245,355234.0,Metallica,For Whom The Bell Tolls (Remastered)
Chris Rea - Driving Home for Christmas,521073636,47260.0,Chris Rea,Driving Home for Christmas
Kim Carnes - Bette Davis Eyes,519592848,492195.0,Kim Carnes,Bette Davis Eyes
The Cure - Just like Heaven,514004494,353013.0,The Cure,Just like Heaven
Richard Marx - Right Here Waiting,512466739,287756.0,Richard Marx,Right Here Waiting
Bob Marley & The Wailers - Buffalo Soldier,510563206,181864.0,Bob Marley & The Wailers,Buffalo Soldier
Tina Turner - What's Love Got to Do with It,508779386,217261.0,Tina Turner,What's Love Got to Do with It
Phil Collins - Another Day in Paradise,507578541,516803.0,Phil Collins,Another Day in Paradise
ABBA - Lay All Your Love On Me,506435872,402950.0,ABBA,Lay All Your Love On Me
ZZ Top - Sharp Dressed Man (2008 Remaster),499234907,323309.0,ZZ Top,Sharp Dressed Man (2008 Remaster)
Paul McCartney - Wonderful Christmastime,498385716,54519.0,Paul McCartney,Wonderful Christmastime
Joan Jett & the Blackhearts - I Love Rock 'N Roll,497223927,428960.0,Joan Jett & the Blackhearts,I Love Rock 'N Roll
Bruce Springsteen - Born in the U.S.A.,495624748,189605.0,Bruce Springsteen,Born in the U.S.A.
INXS - Need You Tonight,490062308,283232.0,INXS,Need You Tonight
Def Leppard - Pour Some Sugar On Me,487536642,264821.0,Def Leppard,Pour Some Sugar On Me
Bill Medley - (I've Had) The Time Of My Life,486359133,189205.0,Bill Medley,(I've Had) The Time Of My Life
Berlin - Take My Breath Away,486337719,311790.0,Berlin,Take My Breath Away
Michael Jackson - Man in the Mirror,483540474,191689.0,Michael Jackson,Man in the Mirror
Los Enanitos Verdes - La Muralla Verde,482654550,614879.0,Los Enanitos Verdes,La Muralla Verde
Nena - 99 Luftballons,481152472,259550.0,Nena,99 Luftballons
Fleetwood Mac - Little Lies,480665855,324247.0,Fleetwood Mac,Little Lies
Madonna - Material Girl,480215069,270345.0,Madonna,Material Girl
Spandau Ballet - True,478661797,242855.0,Spandau Ballet,True
Stevie Nicks - Edge of Seventeen,477306331,228620.0,Stevie Nicks,Edge of Seventeen
Motörhead - Ace of Spades,476337626,160917.0,Motörhead,Ace of Spades
Nirvana - About A Girl,474850129,591005.0,Nirvana,About A Girl
Chris de Burgh - The Lady In Red,472639816,279911.0,Chris de Burgh,The Lady In Red
Bon Jovi - Wanted Dead Or Alive,471476782,195780.0,Bon Jovi,Wanted Dead Or Alive
Iron Maiden - The Trooper (2015 Remaster),467724756,257594.0,Iron Maiden,The Trooper (2015 Remaster)
Journey - Any Way You Want It,467050062,190390.0,Journey,Any Way You Want It
Air Supply - All Out of Love,465070470,228857.0,Air Supply,All Out of Love
Bonnie Tyler - Holding Out for a Hero,457953961,226432.0,Bonnie Tyler,Holding Out for a Hero
Prince - Kiss,452686499,358802.0,Prince,Kiss
Billy Idol - Rebel Yell,451557034,291670.0,Billy Idol,Rebel Yell
Depeche Mode - Just Can't Get Enough,445193160,302003.0,Depeche Mode,Just Can't Get Enough
Dead Or Alive - You Spin Me Round (Like a Record),444837093,229205.0,Dead Or Alive,You Spin Me Round (Like a Record)
Dolly Parton - Islands In the Stream,442975495,277410.0,Dolly Parton,Islands In the Stream
Alice Cooper - Poison,442970681,180141.0,Alice Cooper,Poison
Joy Division - Love Will Tear Us Apart,439509276,188319.0,Joy Division,Love Will Tear Us Apart
ABBA - The Winner Takes It All,438203897,221745.0,ABBA,The Winner Takes It All
Michael Jackson - P.Y.T. (Pretty Young Thing),437986737,205581.0,Michael Jackson,P.Y.T. (Pretty Young Thing)
Matthew Wilder - Break My Stride,437945641,166565.0,Matthew Wilder,Break My Stride
AC/DC - Hells Bells,434452541,254766.0,AC/DC,Hells Bells
The Police - Every Little Thing She Does Is Magic,434224610,239585.0,The Police,Every Little Thing She Does Is Magic
New Order - Blue Monday,430338297,189675.0,New Order,Blue Monday
Modern Talking - Cheri Cheri Lady,430177565,739099.0,Modern Talking,Cheri Cheri Lady
Tom Petty - I Won't Back Down,429534110,238099.0,Tom Petty,I Won't Back Down
Madonna - La Isla Bonita,428976250,287755.0,Madonna,La Isla Bonita
Duran Duran - Hungry Like the Wolf,428752695,208236.0,Duran Duran,Hungry Like the Wolf
U2 - Sunday Bloody Sunday,428015219,166827.0,U2,Sunday Bloody Sunday
Heart - Alone,427172858,271871.0,Heart,Alone
Soda Stereo - Persiana Americana,427127426,185514.0,Soda Stereo,Persiana Americana
La Unión - Lobo-hombre en París,425231922,262819.0,La Unión,Lobo-hombre en París
John Mellencamp - Jack & Diane,424864018,160660.0,John Mellencamp,Jack & Diane
Marvin Gaye - Sexual Healing,424156930,250563.0,Marvin Gaye,Sexual Healing
Van Halen - Panama,421806756,277341.0,Van Halen,Panama
Soda Stereo - Cuando Pase el Temblor,421682626,199880.0,Soda Stereo,Cuando Pase el Temblor
Fleetwood Mac - Don't Stop,419901393,225756.0,Fleetwood Mac,Don't Stop
The Cars - Drive,416986363,224421.0,The Cars,Drive
REO Speedwagon - Can't Fight This Feeling,412996771,187279.0,REO Speedwagon,Can't Fight This Feeling
AC/DC - Shoot to Thrill,410095586,193188.0,AC/DC,Shoot to Thrill
Bobby McFerrin - Don't Worry Be Happy,409648827,151080.0,Bobby McFerrin,Don't Worry Be Happy
Luis Miguel - Culpable O No,407937404,228850.0,Luis Miguel,Culpable O No
Irene Cara - Flashdance...What a Feeling,405231089,313170.0,Irene Cara,Flashdance...What a Feeling
INXS - Never Tear Us Apart,399361817,281332.0,INXS,Never Tear Us Apart
Billy Idol - Eyes Without A Face,398547646,471288.0,Billy Idol,Eyes Without A Face
Tracy Chapman - Baby Can I Hold You,398163022,212194.0,Tracy Chapman,Baby Can I Hold You
Scorpions - Rock You Like A Hurricane,398162712,201429.0,Scorpions,Rock You Like A Hurricane
The Smiths - Heaven Knows I'm Miserable Now,396989986,443880.0,The Smiths,Heaven Knows I'm Miserable Now
The Pogues - Fairytale of New York,396203069,46229.0,The Pogues,Fairytale of New York
Chicago - You're the Inspiration,396088411,212909.0,Chicago,You're the Inspiration
Quiet Riot - Cum on Feel the Noize,395281968,138763.0,Quiet Riot,Cum on Feel the Noize
Philip Bailey - Easy Lover,392785750,227450.0,Philip Bailey,Easy Lover
Elton John - Sacrifice,392224480,218313.0,Elton John,Sacrifice
The Bangles - Eternal Flame,389942179,184607.0,The Bangles,Eternal Flame
Guns N' Roses - Patience,386815340,161741.0,Guns N' Roses,Patience
N.W.A. - Straight Outta Compton,386764859,157939.0,N.W.A.,Straight Outta Compton
The Buggles - Video Killed The Radio Star,385571357,172856.0,The Buggles,Video Killed The Radio Star
Iron Maiden - Run to the Hills (2015 Remaster),384835756,206811.0,Iron Maiden,Run to the Hills (2015 Remaster)
Men At Work - Who Can It Be Now?,383173925,476726.0,Men At Work,Who Can It Be Now?
Boney M. - Rasputin,379959962,174984.0,Boney M.,Rasputin
Bob Marley & The Wailers - Redemption Song,376528346,140242.0,Bob Marley & The Wailers,Redemption Song
Sting - Englishman In New York,372808415,180372.0,Sting,Englishman In New York
Soda Stereo - Trátame Suavemente,372302747,224063.0,Soda Stereo,Trátame Suavemente
The Clash - Rock the Casbah,368590452,260757.0,The Clash,Rock the Casbah
Duncan Dhu - En algún lugar,367537919,277002.0,Duncan Dhu,En algún lugar
Erasure - A Little Respect,364353886,202318.0,Erasure,A Little Respect
REO Speedwagon - Keep on Loving You,363022093,151410.0,REO Speedwagon,Keep on Loving You
The Cure - Close to Me,358287441,207733.0,The Cure,Close to Me
Hombres G - Te quiero,358264490,211312.0,Hombres G,Te quiero
TOTO - Rosanna,358123645,160165.0,TOTO,Rosanna
N.W.A. - Fuck Tha Police,357563222,180021.0,N.W.A.,Fuck Tha Police
The J. Geils Band - Centerfold,357222369,124127.0,The J. Geils Band,Centerfold
Nitty Gritty Dirt Band - Fishin' in the Dark,355743413,257839.0,Nitty Gritty Dirt Band,Fishin' in the Dark
Laura Branigan - Self Control,355099900,241613.0,Laura Branigan,Self Control
Twisted Sister - We're Not Gonna Take It,351537137,224793.0,Twisted Sister,We're Not Gonna Take It
Rick James - Super Freak,350359226,268032.0,Rick James,Super Freak
Whitesnake - Here I Go Again,349166312,112007.0,Whitesnake,Here I Go Again
Poison - Every Rose Has Its Thorn,342374771,134083.0,Poison,Every Rose Has Its Thorn
Fleetwood Mac - Gypsy,342013733,246939.0,Fleetwood Mac,Gypsy
Rush - Tom Sawyer,339088756,113316.0,Rush,Tom Sawyer
"The Smiths - Please, Please, Please, Let Me Get What I Want",338373682,433611.0,The Smiths,"Please, Please, Please, Let Me Get What I Want"
Metallica - Fade To Black (Remastered),337983006,162996.0,Metallica,Fade To Black (Remastered)
Midnight Oil - Beds Are Burning,333603581,161411.0,Midnight Oil,Beds Are Burning
Eddie Santiago - Que Locura Enamorarme De Ti,332550286,279862.0,Eddie Santiago,Que Locura Enamorarme De Ti
Tears For Fears - Shout,331793735,171591.0,Tears For Fears,Shout
Luther Vandross - Never Too Much,327778646,150229.0,Luther Vandross,Never Too Much
Peter Cetera - Glory of Love,327174513,176479.0,Peter Cetera,Glory of Love
"Johann Sebastian Bach - Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",325860612,157940.0,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude"
Cher - If I Could Turn Back Time,325658297,176679.0,Cher,If I Could Turn Back Time
Dire Straits - Brothers in Arms,323083949,163273.0,Dire Straits,Brothers in Arms
Whitesnake - Is This Love,321059822,134843.0,Whitesnake,Is This Love
Alannah Myles - Black Velvet,320776257,149488.0,Alannah Myles,Black Velvet
Rufus - Ain't Nobody,317938415,117746.0,Rufus,Ain't Nobody
ABBA - Super Trouper,317577322,185097.0,ABBA,Super Trouper
George Harrison - Got My Mind Set on You,316532263,285307.0,George Harrison,Got My Mind Set on You
John Lennon - Woman,316123740,178212.0,John Lennon,Woman
Chuck Berry - Run Rudolph Run,314650038,58659.0,Chuck Berry,Run Rudolph Run
Tina Turner - The Best,314224359,178082.0,Tina Turner,The Best
Bon Jovi - Runaway,312966552,208053.0,Bon Jovi,Runaway
Lionel Richie - Stuck On You,310183417,178305.0,Lionel Richie,Stuck On You
Billy Idol - White Wedding,309715406,180419.0,Billy Idol,White Wedding
Dire Straits - Romeo and Juliet,309285050,133034.0,Dire Straits,Romeo and Juliet
David Bowie - Let's Dance,307996101,101439.0,David Bowie,Let's Dance
Pet Shop Boys - West End Girls,307814813,190988.0,Pet Shop Boys,West End Girls
Diana Ross - I'm Coming Out,305352560,114100.0,Diana Ross,I'm Coming Out
"Barry White - You're The First, The Last, My Everything",304388698,153196.0,Barry White,"You're The First, The Last, My Everything"
"Mötley Crüe - Girls, Girls, Girls",304006019,115417.0,Mötley Crüe,"Girls, Girls, Girls"
Modern Talking - Brother Louie,303769829,277651.0,Modern Talking,Brother Louie
Run–D.M.C. - It's Tricky,303470855,124519.0,Run–D.M.C.,It's Tricky
Talking Heads - This Must Be the Place (Naive Melody),302412184,137243.0,Talking Heads,This Must Be the Place (Naive Melody)
Madonna - Like a Virgin,301155833,117436.0,Madonna,Like a Virgin
Frankie Goes To Hollywood - Relax,301048477,137099.0,Frankie Goes To Hollywood,Relax
Alan Jackson - Chattahoochee,299682748,275868.0,Alan Jackson,Chattahoochee
Foreigner - Waiting for a Girl like You,299185657,286896.0,Foreigner,Waiting for a Girl like You
"Lionel Richie - Say You, Say Me",298788908,165183.0,Lionel Richie,"Say You, Say Me"
The Cure - Lovesong,298477880,215683.0,The Cure,Lovesong
Skid Row - 18 and Life,298306742,173290.0,Skid Row,18 and Life
Pat Benatar - Hit Me With Your Best Shot,298221782,144507.0,Pat Benatar,Hit Me With Your Best Shot
Mecano - Me Cuesta Tanto Olvidarte,297182083,229145.0,Mecano,Me Cuesta Tanto Olvidarte
Judas Priest - Breaking the Law,293541511,105738.0,Judas Priest,Breaking the Law
U2 - Pride (In The Name Of Love),293330897,137977.0,U2,Pride (In The Name Of Love)
Simply Red - If You Don't Know Me by Now,293243743,152524.0,Simply Red,If You Don't Know Me by Now
The Alan Parsons Project - Eye In The Sky,292651648,169468.0,The Alan Parsons Project,Eye In The Sky
"Randy Travis - Forever and Ever, Amen",292087911,182873.0,Randy Travis,"Forever and Ever, Amen"
The Smiths - How Soon Is Now?,291759979,209009.0,The Smiths,How Soon Is Now?
Daryl Hall & John Oates - Jingle Bell Rock,290376531,23106.0,Daryl Hall & John Oates,Jingle Bell Rock
Lionel Richie - Hello,285853049,116529.0,Lionel Richie,Hello
Queen - I Want To Break Free,285098701,97040.0,Queen,I Want To Break Free
Queen - A Kind Of Magic,281432648,138053.0,Queen,A Kind Of Magic
Cyndi Lauper - True Colors,277484316,131899.0,Cyndi Lauper,True Colors
Genesis - Invisible Touch,277065689,125651.0,Genesis,Invisible Touch
Ricchi E Poveri - Sarà perché ti amo,276899723,223185.0,Ricchi E Poveri,Sarà perché ti amo
John Mellencamp - Hurts So Good,276356967,152179.0,John Mellencamp,Hurts So Good
Yes - Owner of a Lonely Heart,275447936,111588.0,Yes,Owner of a Lonely Heart
Tears For Fears - Head Over Heels,274155857,223077.0,Tears For Fears,Head Over Heels
UB40 - Kingston Town,273613437,149833.0,UB40,Kingston Town
Violent Femmes - Blister In The Sun,272016680,129653.0,Violent Femmes,Blister In The Sun
Run–D.M.C. - Walk This Way,270640784,79055.0,Run–D.M.C.,Walk This Way
The Highwaymen - Highwayman,269611796,124316.0,The Highwaymen,Highwayman
The Bangles - Walk Like an Egyptian,268008298,107631.0,The Bangles,Walk Like an Egyptian
Blondie - Heart Of Glass,267103445,86908.0,Blondie,Heart Of Glass
Bruce Springsteen - Santa Claus Is Comin' to Town,266543812,19673.0,Bruce Springsteen,Santa Claus Is Comin' to Town
The B-52's - Love Shack,265627242,107744.0,The B-52's,Love Shack
Michael Bolton - How Am I Supposed to Live Without You,264756911,123666.0,Michael Bolton,How Am I Supposed to Live Without You
ZZ Top - Gimme All Your Lovin',263165560,113556.0,ZZ Top,Gimme All Your Lovin'
The Smiths - Back to the Old House,259804001,467252.0,The Smiths,Back to the Old House
Roy Orbison - You Got It,259688006,148763.0,Roy Orbison,You Got It
Legião Urbana - Tempo Perdido,258724817,159590.0,Legião Urbana,Tempo Perdido
Europe - Carrie,258168448,102164.0,Europe,Carrie
Hombres G - El ataque de las chicas cocodrilo,257289424,342347.0,Hombres G,El ataque de las chicas cocodrilo
Queen - Thank God It's Christmas,256192458,20270.0,Queen,Thank God It's Christmas
Aerosmith - Dude (Looks Like A Lady),254867767,99069.0,Aerosmith,Dude (Looks Like A Lady)
Mötley Crüe - Dr. Feelgood,254130486,96212.0,Mötley Crüe,Dr. Feelgood
Ana Gabriel - Simplemente Amigos,253438698,169382.0,Ana Gabriel,Simplemente Amigos
Metallica - Seek & Destroy (Remastered),252527028,182642.0,Metallica,Seek & Destroy (Remastered)
Tiffany - I Think We're Alone Now,252516948,143036.0,Tiffany,I Think We're Alone Now
Billy Joel - It's Still Rock and Roll to Me,252077496,228320.0,Billy Joel,It's Still Rock and Roll to Me
Rocío Dúrcal - La Gata Bajo la Lluvia,251730987,182009.0,Rocío Dúrcal,La Gata Bajo la Lluvia
George Strait - Amarillo By Morning,251710121,145551.0,George Strait,Amarillo By Morning
Caifanes - Viento,250734584,261336.0,Caifanes,Viento
Chicago - Hard to Say I'm Sorry / Get Away,250594760,147321.0,Chicago,Hard to Say I'm Sorry / Get Away
Beastie Boys - Fight For Your Right,249517957,112587.0,Beastie Boys,Fight For Your Right
Los Temerarios - Ven Porque Te Necesito,248497764,259327.0,Los Temerarios,Ven Porque Te Necesito
Gipsy Kings - Bamboleo,248087484,122440.0,Gipsy Kings,Bamboleo
Iron Maiden - The Number of the Beast (2015 Remaster),247489686,122342.0,Iron Maiden,The Number of the Beast (2015 Remaster)
Mötley Crüe - Home Sweet Home,246505560,89222.0,Mötley Crüe,Home Sweet Home
Musical Youth - Pass The Dutchie,245832886,83541.0,Musical Youth,Pass The Dutchie
The Smiths - Bigmouth Strikes Again,244561010,180268.0,The Smiths,Bigmouth Strikes Again
José Luis Perales - ¿Y Cómo Es Él?,244432225,168386.0,José Luis Perales,¿Y Cómo Es Él?
Allman Brothers Band - Ramblin' Man,243260885,54508.0,Allman Brothers Band,Ramblin' Man
Prince - Raspberry Beret,243126977,86345.0,Prince,Raspberry Beret
Bruce Springsteen - Hungry Heart,242606618,212189.0,Bruce Springsteen,Hungry Heart
Pixies - Here Comes Your Man,242230517,152974.0,Pixies,Here Comes Your Man
Dio - Holy Diver,240903648,76168.0,Dio,Holy Diver
R.E.M. - It's The End Of The World As We Know It (And I Feel Fine),240688100,88136.0,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine)
Luis Miguel - Cuando Calienta El Sol,239417061,87084.0,Luis Miguel,Cuando Calienta El Sol
The Smiths - This Night Has Opened My Eyes,238633752,217125.0,The Smiths,This Night Has Opened My Eyes
Simply Red - Holding Back the Years,237887078,128375.0,Simply Red,Holding Back the Years
Los Auténticos Decadentes - Loco (Tu Forma De Ser),237324260,120592.0,Los Auténticos Decadentes,Loco (Tu Forma De Ser)
The Bangles - Manic Monday,237168603,110020.0,The Bangles,Manic Monday
Bruce Springsteen - Glory Days,236927417,157634.0,Bruce Springsteen,Glory Days
Elton John - I Guess That's Why They Call It The Blues,229896272,121489.0,Elton John,I Guess That's Why They Call It The Blues
Vicente Fernández - Mujeres Divinas,229696893,125894.0,Vicente Fernández,Mujeres Divinas
Chicago - Hard to Say I'm Sorry,228718788,133180.0,Chicago,Hard to Say I'm Sorry
Bryan Adams - Run To You,227718609,205059.0,Bryan Adams,Run To You
Michael Bolton - When a Man Loves a Woman,227222875,98220.0,Michael Bolton,When a Man Loves a Woman
Luis Miguel - La Chica Del Bikini Azul,226461277,151417.0,Luis Miguel,La Chica Del Bikini Azul
Kool & The Gang - Celebration,226370618,110017.0,Kool & The Gang,Celebration
Faith No More - Epic,225553139,62890.0,Faith No More,Epic
Dio - Rainbow in the Dark,224619198,92757.0,Dio,Rainbow in the Dark
Fleetwood Mac - You Make Loving Fun,224315536,133558.0,Fleetwood Mac,You Make Loving Fun
Bon Jovi - I'll Be There For You,224272420,109909.0,Bon Jovi,I'll Be There For You
The Police - Don't Stand So Close To Me,223392777,137137.0,The Police,Don't Stand So Close To Me
Laura Branigan - Gloria,222226375,131160.0,Laura Branigan,Gloria
Tracy Chapman - Talkin' Bout a Revolution,221659677,107176.0,Tracy Chapman,Talkin' Bout a Revolution
Frankie Ruiz - Deseándote,221472540,169824.0,Frankie Ruiz,Deseándote
Foreigner - Juke Box Hero,221330676,114993.0,Foreigner,Juke Box Hero
George Benson - Nothing's Gonna Change My Love for You,219816191,294827.0,George Benson,Nothing's Gonna Change My Love for You
Tina Turner - The Best,218484195,45883.0,Tina Turner,The Best
Nacha Pop - Lucha De Gigantes,218184090,84771.0,Nacha Pop,Lucha De Gigantes
TOTO - I'll Be Over You,216926581,131970.0,TOTO,I'll Be Over You
Twisted Sister - I Wanna Rock,216820207,145430.0,Twisted Sister,I Wanna Rock
Diana Ross - Upside Down,216506570,93607.0,Diana Ross,Upside Down
Bruce Hornsby - The Way It Is,216325535,88372.0,Bruce Hornsby,The Way It Is
Def Leppard - Hysteria,214834660,132621.0,Def Leppard,Hysteria
U2 - Where The Streets Have No Name,214791377,89057.0,U2,Where The Streets Have No Name
John Farnham - You're the Voice,214715238,84708.0,John Farnham,You're the Voice
Poison - Nothin' But A Good Time,213922452,117947.0,Poison,Nothin' But A Good Time
The Jam - Town Called Malice,213776148,84565.0,The Jam,Town Called Malice
Enya - Orinoco Flow,212649573,113611.0,Enya,Orinoco Flow
Michael Jackson - Human Nature,211482818,135764.0,Michael Jackson,Human Nature
Talking Heads - Once in a Lifetime,210941919,100244.0,Talking Heads,Once in a Lifetime
Traveling Wilburys - End Of The Line,210515881,84822.0,Traveling Wilburys,End Of The Line
Sade - Your Love Is King,209650329,138417.0,Sade,Your Love Is King
Phil Collins - One More Night,209373309,113834.0,Phil Collins,One More Night
Luis Miguel - Fría Como El Viento,208734372,133759.0,Luis Miguel,Fría Como El Viento
