Artist and Title,Streams,Daily,Artist,Song
Daddy Yankee - La Despedida,381881322,483251.0,Daddy Yankee,La Despedida
Avenged Sevenfold - Nightmare,381579737,200046.0,Avenged Sevenfold,Nightmare
USHER - OMG,379995570,160452.0,USHER,OMG
Kanye West - Monster,376507218,129612.0,Kanye West,Monster
Two Door Cinema Club - Undercover Martyn,373996463,197383.0,Two Door Cinema Club,Undercover Martyn
Hans Zimmer - Time,371119603,179045.0,Hans Zimmer,Time
Jason Derulo - Ridin' Solo,370270482,107198.0,Jason Derulo,Ridin' Solo
Nelly Furtado - Broken Strings,368504451,145618.0,Nelly Furtado,Broken Strings
DJ Khaled - All I Do Is Win,367823428,123233.0,DJ Khaled,All I Do Is Win
Breakbot - Baby I'm Yours,365343299,103703.0,Breakbot,Baby I'm Yours
Plan B - Por Que Te Demoras?,354808327,405365.0,Plan B,Por Que Te Demoras?
Robyn - Dancing On My Own,353234850,101457.0,Robyn,Dancing On My Own
P!nk - F**kin' Perfect,352953269,130673.0,P!nk,F**kin' Perfect
The Band Perry - If I Die Young,352272513,99671.0,The Band Perry,If I Die Young
Pitbull - Hey Baby (Drop It to the Floor),351974166,240979.0,Pitbull,Hey Baby (Drop It to the Floor)
Ellie Goulding - Lights,348858718,110593.0,Ellie Goulding,Lights
Eminem - No Love,347317082,130926.0,Eminem,No Love
Maroon 5 - Misery,345392409,157241.0,Maroon 5,Misery
Lupe Fiasco - The Show Goes On,345102919,114253.0,Lupe Fiasco,The Show Goes On
Calle 13 - Muerte En Hawaii,341615010,166328.0,Calle 13,Muerte En Hawaii
Diddy - Dirty Money - Coming Home,335368716,86496.0,Diddy,Dirty Money - Coming Home
Kid Cudi - Erase Me,331984276,99449.0,Kid Cudi,Erase Me
Trey Songz - Bottoms Up,330480307,135795.0,Trey Songz,Bottoms Up
The Script - For the First Time,330219320,111305.0,The Script,For the First Time
Kesha - We R Who We R,328642592,153524.0,Kesha,We R Who We R
Eminem - Cinderella Man,328425350,119840.0,Eminem,Cinderella Man
Eminem - Space Bound,323400302,89996.0,Eminem,Space Bound
Coldplay - Christmas Lights,319890807,28564.0,Coldplay,Christmas Lights
Mohombi - Bumpy Ride,318451244,137731.0,Mohombi,Bumpy Ride
Justin Bieber - Somebody To Love,314430102,207590.0,Justin Bieber,Somebody To Love
Black Eyed Peas - The Time (Dirty Bit),310378688,137874.0,Black Eyed Peas,The Time (Dirty Bit)
Nicki Minaj - Moment 4 Life,308561195,126596.0,Nicki Minaj,Moment 4 Life
Rihanna - California King Bed,305982481,104004.0,Rihanna,California King Bed
Lil Wayne - Right Above It,304293469,104589.0,Lil Wayne,Right Above It
Mac Miller - Knock Knock,296962239,155735.0,Mac Miller,Knock Knock
The Naked And Famous - Young Blood,296624106,78015.0,The Naked And Famous,Young Blood
David Guetta - Who's That Chick?,285487375,248017.0,David Guetta,Who's That Chick?
Train - Marry Me,285198467,52368.0,Train,Marry Me
Two Door Cinema Club - Something Good Can Work,284701460,96649.0,Two Door Cinema Club,Something Good Can Work
Swedish House Mafia - One (Your Name),283526847,134344.0,Swedish House Mafia,One (Your Name)
Aloe Blacc - I Need A Dollar,277922920,108963.0,Aloe Blacc,I Need A Dollar
Drake - Over,271409045,114025.0,Drake,Over
USHER - Hey Daddy (Daddy's Home),270541532,374918.0,USHER,Hey Daddy (Daddy's Home)
Juan Gabriel - ¿Por Qué Me Haces Llorar?,269813895,196293.0,Juan Gabriel,¿Por Qué Me Haces Llorar?
My Chemical Romance - Na Na Na (Na Na Na Na Na Na Na Na Na),269803760,127133.0,My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na)
Rihanna - Love The Way You Lie (Part II),267736831,90070.0,Rihanna,Love The Way You Lie (Part II)
Cartel De Santa - Bombos y Tarolas,267405034,146843.0,Cartel De Santa,Bombos y Tarolas
Andy Grammer - Keep Your Head Up (Album Version),266835246,78138.0,Andy Grammer,Keep Your Head Up (Album Version)
Justin Bieber - That Should Be Me,265414510,302357.0,Justin Bieber,That Should Be Me
Enrique Iglesias - I Like It,264527623,141228.0,Enrique Iglesias,I Like It
The Black Keys - Tighten Up,264215249,107149.0,The Black Keys,Tighten Up
Kesha - Your Love Is My Drug,261670403,219778.0,Kesha,Your Love Is My Drug
Don Omar - Hooka,259680386,227697.0,Don Omar,Hooka
Shakira - Rabiosa,257171700,166342.0,Shakira,Rabiosa
Far East Movement - Rocketeer,255586530,124397.0,Far East Movement,Rocketeer
Roar - Christmas Kids,251901131,180120.0,Roar,Christmas Kids
Zac Brown Band - Colder Weather,248217908,98987.0,Zac Brown Band,Colder Weather
Rick Ross - Aston Martin Music,246611123,93256.0,Rick Ross,Aston Martin Music
Calle 13 - La Vuelta Al Mundo,246401215,122497.0,Calle 13,La Vuelta Al Mundo
Prince Royce - Rechazame,243263774,206092.0,Prince Royce,Rechazame
Billy Ocean - Love Really Hurts Without You,242622743,146196.0,Billy Ocean,Love Really Hurts Without You
Ellie Goulding - Your Song,241562457,57787.0,Ellie Goulding,Your Song
J Boog - Let's Do It Again,241318328,56073.0,J Boog,Let's Do It Again
Enrique Iglesias - Tonight (I'm Fuckin' You),239614398,75513.0,Enrique Iglesias,Tonight (I'm Fuckin' You)
Kesha - Backstabber,238855815,138932.0,Kesha,Backstabber
Taylor Swift - Mean,237691703,48626.0,Taylor Swift,Mean
Don Omar - Taboo,235805735,203554.0,Don Omar,Taboo
Juan Luis Guerra 4.40 - Bachata En Fukuoka,235743032,191903.0,Juan Luis Guerra 4.40,Bachata En Fukuoka
Kanye West - Gorgeous,234141070,119665.0,Kanye West,Gorgeous
Camila - Aléjate de Mí,233417646,149894.0,Camila,Aléjate de Mí
Kings of Leon - Pyro,231922215,237338.0,Kings of Leon,Pyro
Zaz - Je veux,230815656,121353.0,Zaz,Je veux
Gyptian - Hold You,230653266,124558.0,Gyptian,Hold You
Kanye West - Dark Fantasy,229779233,110979.0,Kanye West,Dark Fantasy
Taylor Swift - Mine,229593595,41025.0,Taylor Swift,Mine
Billy Ocean - Caribbean Queen (No More Love On the Run),229183754,161444.0,Billy Ocean,Caribbean Queen (No More Love On the Run)
Mac Miller - Nikes on My Feet,228605440,107169.0,Mac Miller,Nikes on My Feet
Kylie Minogue - Santa Baby,226013297,9310.0,Kylie Minogue,Santa Baby
Nelly Furtado - Fotografía,225791796,160528.0,Nelly Furtado,Fotografía
Thirty Seconds To Mars - This Is War,220999843,73468.0,Thirty Seconds To Mars,This Is War
Avenged Sevenfold - So Far Away,220663927,144375.0,Avenged Sevenfold,So Far Away
DJ Antoine - Ma Chérie,217498495,94969.0,DJ Antoine,Ma Chérie
Mike Posner - Please Don't Go,217219975,62051.0,Mike Posner,Please Don't Go
Miguel - All I Want Is You,215523133,170250.0,Miguel,All I Want Is You
Marco Antonio Solís - ¿A Dónde Vamos A Parar?,214565398,113598.0,Marco Antonio Solís,¿A Dónde Vamos A Parar?
Kesha - Take It Off,213406762,121496.0,Kesha,Take It Off
Drake - Up All Night,207793187,75764.0,Drake,Up All Night
Skrillex - Scary Monsters and Nice Sprites,206936598,44658.0,Skrillex,Scary Monsters and Nice Sprites
Canserbero - Pensando en Ti,206647925,155002.0,Canserbero,Pensando en Ti
Volbeat - A Warrior's Call,205376552,72921.0,Volbeat,A Warrior's Call
Shakira - Loca,205100536,141358.0,Shakira,Loca
Kesha - Cannibal,204280180,145928.0,Kesha,Cannibal
Tim Berg - Bromance,202396753,59885.0,Tim Berg,Bromance
B.o.B - Magic,201851548,56640.0,B.o.B,Magic
Avenged Sevenfold - Welcome to the Family,201205473,120343.0,Avenged Sevenfold,Welcome to the Family
CeeLo Green - Forget You,200933878,80259.0,CeeLo Green,Forget You
Taylor Swift - Better Than Revenge,199671599,44551.0,Taylor Swift,Better Than Revenge
Bullet For My Valentine - Your Betrayal,197647618,87193.0,Bullet For My Valentine,Your Betrayal
Jeremih - Love Don't Change,195340105,79397.0,Jeremih,Love Don't Change
Beach House - Silver Soul,194545433,201079.0,Beach House,Silver Soul
Dread Mar I - Arbol Sin Hojas,193066790,179534.0,Dread Mar I,Arbol Sin Hojas
Kesha - Blow,192898405,144600.0,Kesha,Blow
Men Without Hats - The Safety Dance,192061718,69480.0,Men Without Hats,The Safety Dance
A Day To Remember - All I Want,190065954,82951.0,A Day To Remember,All I Want
Drake - Fancy,189285404,210719.0,Drake,Fancy
Taylor Swift - Sparks Fly,188094209,36945.0,Taylor Swift,Sparks Fly
Willie Colón - Idilio,188002993,117688.0,Willie Colón,Idilio
Josh Turner - Why Don't We Just Dance,187936197,99744.0,Josh Turner,Why Don't We Just Dance
Drake - Find Your Love,187869462,79518.0,Drake,Find Your Love
Blake Shelton - Honey Bee,184825817,40921.0,Blake Shelton,Honey Bee
Ludacris - My Chick Bad,182581780,48333.0,Ludacris,My Chick Bad
Arcade Fire - The Suburbs,182260356,58617.0,Arcade Fire,The Suburbs
Shakira - Addicted to You,181121755,174088.0,Shakira,Addicted to You
Keri Hilson - Pretty Girl Rock,179091446,54442.0,Keri Hilson,Pretty Girl Rock
Chiddy Bang - Opposite of Adults,178386763,33453.0,Chiddy Bang,Opposite of Adults
DJ Antoine - Welcome to St. Tropez,177562359,57399.0,DJ Antoine,Welcome to St. Tropez
Prince Royce - Stand by Me,176081616,57417.0,Prince Royce,Stand by Me
Linkin Park - Waiting for the End,175746241,153202.0,Linkin Park,Waiting for the End
Macklemore - And We Danced,169826865,30099.0,Macklemore,And We Danced
Juan Luis Guerra 4.40 - Mi Bendición,169161086,125232.0,Juan Luis Guerra 4.40,Mi Bendición
Blake Shelton - God Gave Me You,168943434,32684.0,Blake Shelton,God Gave Me You
Big Time Rush - Boyfriend,166399599,84409.0,Big Time Rush,Boyfriend
Bruno Mars - Liquor Store Blues,164577133,69537.0,Bruno Mars,Liquor Store Blues
Train - Shake Up Christmas,163877469,11510.0,Train,Shake Up Christmas
ONE OK ROCK - Wherever you are,163807134,94573.0,ONE OK ROCK,Wherever you are
Rodney Atkins - Farmer's Daughter,163705566,95312.0,Rodney Atkins,Farmer's Daughter
Cosculluela - Prrrum,161529642,93113.0,Cosculluela,Prrrum
Tinie Tempah - Pass Out,160407639,45631.0,Tinie Tempah,Pass Out
Mac Miller - Kool Aid & Frozen Pizza,159864594,53493.0,Mac Miller,Kool Aid & Frozen Pizza
Loona - Vamos a la Playa,159654092,72431.0,Loona,Vamos a la Playa
Afgan - Bawalah Cintaku,157699447,259806.0,Afgan,Bawalah Cintaku
Cultura Profética - Ilegal,155620041,73341.0,Cultura Profética,Ilegal
Taylor Swift - The Story Of Us,155107977,19064.0,Taylor Swift,The Story Of Us
Fangoria - Ni tú ni nadie,154692838,77255.0,Fangoria,Ni tú ni nadie
A Day To Remember - All Signs Point To Lauderdale,154509725,67082.0,A Day To Remember,All Signs Point To Lauderdale
Gorillaz - Empire Ants,154350533,85327.0,Gorillaz,Empire Ants
Bill Evans - Blue In Green,153560923,51962.0,Bill Evans,Blue In Green
Plan B - ¿Por Que Te Demoras?,152569830,256725.0,Plan B,¿Por Que Te Demoras?
Eminem - 25 To Life,152465492,32526.0,Eminem,25 To Life
Phantogram - When I'm Small,151495275,129125.0,Phantogram,When I'm Small
Marc Anthony - Y Cómo Es El,149103248,42803.0,Marc Anthony,Y Cómo Es El
Young the Giant - My Body,148419523,34894.0,Young the Giant,My Body
Taylor Swift - Speak Now,147805095,22929.0,Taylor Swift,Speak Now
Agnes Obel - Riverside,147528319,41665.0,Agnes Obel,Riverside
Dr. Dre - Kush,146147417,45074.0,Dr. Dre,Kush
James Vincent McMorrow - Higher Love,145650482,28542.0,James Vincent McMorrow,Higher Love
Taylor Swift - Dear John,143730348,16429.0,Taylor Swift,Dear John
Waka Flocka Flame - Hard in Da Paint,143227838,29966.0,Waka Flocka Flame,Hard in Da Paint
Godsmack - Cryin' Like A Bitch!!,141736813,65482.0,Godsmack,Cryin' Like A Bitch!!
Joan Jett & the Blackhearts - Bad Reputation,141728761,99807.0,Joan Jett & the Blackhearts,Bad Reputation
Nicki Minaj - Did It On’em,141716032,55540.0,Nicki Minaj,Did It On’em
Avenged Sevenfold - Buried Alive,139609279,66874.0,Avenged Sevenfold,Buried Alive
"B.o.B - Airplanes, Pt. II",139455971,31145.0,B.o.B,"Airplanes, Pt. II"
Wisin & Yandel - Estoy Enamorado,138420195,82641.0,Wisin & Yandel,Estoy Enamorado
Enjambre - Dulce Soledad,138075041,136024.0,Enjambre,Dulce Soledad
Flux Pavilion - I Can't Stop,138037670,21800.0,Flux Pavilion,I Can't Stop
Camila - Bésame,136900070,95017.0,Camila,Bésame
Prince Royce - El Amor Que Perdimos,136745381,104782.0,Prince Royce,El Amor Que Perdimos
Nicki Minaj - Fly,135666418,44975.0,Nicki Minaj,Fly
Bunbury - Frente a frente,135352242,72994.0,Bunbury,Frente a frente
Calle 13 - Latinoamérica,133645268,42683.0,Calle 13,Latinoamérica
FLOW - Sign,133010452,70437.0,FLOW,Sign
Fidel Rueda - Enhorabuena,132398271,157429.0,Fidel Rueda,Enhorabuena
Gorilla Zoe - A Moment of Silence,132048964,,Gorilla Zoe,A Moment of Silence
The Script - Nothing,131728715,40996.0,The Script,Nothing
Zac Brown Band - As She's Walking Away,131514614,52809.0,Zac Brown Band,As She's Walking Away
Camila - De Qué Me Sirve la Vida,130918144,82310.0,Camila,De Qué Me Sirve la Vida
Plain White T's - Rhythm Of Love,130819516,30771.0,Plain White T's,Rhythm Of Love
The Naked And Famous - Punching In A Dream,130178316,35155.0,The Naked And Famous,Punching In A Dream
Selena - Bidi Bidi Bom Bom,130048384,56368.0,Selena,Bidi Bidi Bom Bom
Jason Aldean - My Kinda Party,129985173,41465.0,Jason Aldean,My Kinda Party
Miley Cyrus - Can't Be Tamed,129696160,41906.0,Miley Cyrus,Can't Be Tamed
Hannah Montana - I'll Always Remember You,128793154,39560.0,Hannah Montana,I'll Always Remember You
Jessie J - Do It Like A Dude,128692693,36498.0,Jessie J,Do It Like A Dude
Gorillaz - Stylo,128528031,51983.0,Gorillaz,Stylo
Chris Tomlin - Our God,128159278,61056.0,Chris Tomlin,Our God
John Lennon - Stand By Me,127356512,49306.0,John Lennon,Stand By Me
Tacabro - Tacatà,127258288,36834.0,Tacabro,Tacatà
Tinie Tempah - Written in the Stars,125824846,36584.0,Tinie Tempah,Written in the Stars
Taylor Swift - Last Kiss,125549118,19798.0,Taylor Swift,Last Kiss
Linkin Park - Iridescent,124534334,79109.0,Linkin Park,Iridescent
3OH!3 - My First Kiss,124500592,40214.0,3OH!3,My First Kiss
Sugarland - Stuck Like Glue,123993700,41551.0,Sugarland,Stuck Like Glue
Thirty Seconds To Mars - Closer To The Edge,123920474,41184.0,Thirty Seconds To Mars,Closer To The Edge
The Black Keys - Everlasting Light,123545501,29164.0,The Black Keys,Everlasting Light
Linkin Park - The Catalyst,123459838,83367.0,Linkin Park,The Catalyst
Pitbull - Echa Pa'lla (Manos Pa'rriba),123439146,39697.0,Pitbull,Echa Pa'lla (Manos Pa'rriba)
Martin Solveig - Hello,123107002,58032.0,Martin Solveig,Hello
LCD Soundsystem - Dance Yrself Clean,123045882,32706.0,LCD Soundsystem,Dance Yrself Clean
Victorious Cast - Beggin' On Your Knees,122775722,42221.0,Victorious Cast,Beggin' On Your Knees
Otis Redding - My Girl,122711320,36978.0,Otis Redding,My Girl
Kesha - Blah Blah Blah,122097798,87179.0,Kesha,Blah Blah Blah
Los Pericos - Runaway,121960007,29089.0,Los Pericos,Runaway
Katharine McPhee - Terrified,120605851,48465.0,Katharine McPhee,Terrified
SoulChef - Write This Down,119235288,79230.0,SoulChef,Write This Down
"Lloyd Banks - Beamer, Benz, Or Bentley",119149223,31670.0,Lloyd Banks,"Beamer, Benz, Or Bentley"
Alan Jackson - Good Time,118864587,67254.0,Alan Jackson,Good Time
Parov Stelar - Booty Swing,118425054,39193.0,Parov Stelar,Booty Swing
Rihanna - Cheers (Drink To That),117796572,24997.0,Rihanna,Cheers (Drink To That)
Andrew Belle - In My Veins,117331472,24944.0,Andrew Belle,In My Veins
Cartel De Santa - El Ratón y el Queso,116695800,78237.0,Cartel De Santa,El Ratón y el Queso
Metric - Black Sheep,116548640,69865.0,Metric,Black Sheep
Enjambre - Visita,116159335,107055.0,Enjambre,Visita
The Sugarhill Gang - Rapper's Delight,116154768,42938.0,The Sugarhill Gang,Rapper's Delight
Kid Cudi - Marijuana,115716451,21871.0,Kid Cudi,Marijuana
Cultura Profética - La Complicidad,115491564,43221.0,Cultura Profética,La Complicidad
Afgan - Bukan Cinta Biasa,115438394,186277.0,Afgan,Bukan Cinta Biasa
The Chicks - Not Ready to Make Nice,115426511,40621.0,The Chicks,Not Ready to Make Nice
Flight Facilities - Crave You,115070443,24027.0,Flight Facilities,Crave You
Rihanna - Skin,114975056,34605.0,Rihanna,Skin
Selena - Baila Esta Cumbia,114874405,58968.0,Selena,Baila Esta Cumbia
Nicki Minaj - Your Love,114203575,60625.0,Nicki Minaj,Your Love
Cartel De Santa - Volar Volar,114163024,61279.0,Cartel De Santa,Volar Volar
Ludacris - How Low,112297039,39057.0,Ludacris,How Low
Justin Bieber - U Smile,112053067,41054.0,Justin Bieber,U Smile
Lady A - American Honey,111893387,34029.0,Lady A,American Honey
Benjamin Francis Leftwich - Atlas Hands,111568607,19384.0,Benjamin Francis Leftwich,Atlas Hands
Zero 7 - In The Waiting Line,110842966,35493.0,Zero 7,In The Waiting Line
"Frédéric Chopin - Nocturne en Mi Bémol Majeur, Op. 9 No. 2",110729903,32456.0,Frédéric Chopin,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2"
Eminem - Won't Back Down,110503798,29806.0,Eminem,Won't Back Down
Good Charlotte - I Just Wanna Live,110418188,41642.0,Good Charlotte,I Just Wanna Live
Eminem - Cold Wind Blows,110357288,27797.0,Eminem,Cold Wind Blows
Kanye West - Lost In The World,109728862,57870.0,Kanye West,Lost In The World
Kings of Leon - Radioactive,109104334,29491.0,Kings of Leon,Radioactive
Puddle Of Mudd - Psycho,109062856,63136.0,Puddle Of Mudd,Psycho
Black Eyed Peas - Don’t Stop The Party,108895112,43458.0,Black Eyed Peas,Don’t Stop The Party
Eminem - W.T.P.,108672264,33343.0,Eminem,W.T.P.
Jason Aldean - Fly over States,108577176,47236.0,Jason Aldean,Fly over States
Clay Walker - She Won't Be Lonely Long,108052620,74896.0,Clay Walker,She Won't Be Lonely Long
Example - Kickstarts,107946718,43890.0,Example,Kickstarts
Sexion d'Assaut - Désolé,106627788,50880.0,Sexion d'Assaut,Désolé
Maroon 5 - Never Gonna Leave This Bed,106447092,24207.0,Maroon 5,Never Gonna Leave This Bed
Taylor Swift - Haunted,106068299,19744.0,Taylor Swift,Haunted
Christina Aguilera - Show Me How You Burlesque,106030043,35738.0,Christina Aguilera,Show Me How You Burlesque
bôa - Twilight,105657062,164686.0,bôa,Twilight
Pendulum - Witchcraft,105524932,29886.0,Pendulum,Witchcraft
Maná - Me Vale,105305181,41192.0,Maná,Me Vale
John Mellencamp - Pink Houses,105234869,34866.0,John Mellencamp,Pink Houses
Taylor Swift - Long Live,104258771,19471.0,Taylor Swift,Long Live
Two Door Cinema Club - I Can Talk,104077645,46377.0,Two Door Cinema Club,I Can Talk
Alan Jackson - Country Boy,103247280,44354.0,Alan Jackson,Country Boy
"Flo Rida - Turn Around (5,4,3,2,1)",103238801,50150.0,Flo Rida,"Turn Around (5,4,3,2,1)"
Duck Sauce - Barbra Streisand,101377413,39179.0,Duck Sauce,Barbra Streisand
Bon Jovi - Have A Nice Day,100964219,42611.0,Bon Jovi,Have A Nice Day
