Artist and Title,Streams,Daily,Artist,Song
Leona Lewis - Bleeding Love,897185419,324665.0,Leona Lewis,Bleeding Love
Kid Cudi - Day 'N' Nite (Nightmare),882292452,375089.0,Kid Cudi,Day 'N' Nite (Nightmare)
Jack Johnson - Better Together,878480983,384092.0,Jack Johnson,Better Together
Paramore - Misery Business,872313338,671956.0,Paramore,Misery Business
"Fall Out Boy - Sugar, We're Goin Down",841596868,355268.0,Fall Out Boy,"Sugar, We're Goin Down"
Sean Kingston - Beautiful Girls,835841145,542291.0,Sean Kingston,Beautiful Girls
Bonnie Tyler - Total Eclipse of the Heart,834901659,552643.0,Bonnie Tyler,Total Eclipse of the Heart
Kid Cudi - Pursuit Of Happiness (Nightmare),830321651,293861.0,Kid Cudi,Pursuit Of Happiness (Nightmare)
Foo Fighters - The Pretender,829956396,364454.0,Foo Fighters,The Pretender
MGMT - Electric Feel,825736387,493171.0,MGMT,Electric Feel
My Chemical Romance - Welcome to the Black Parade,820499119,388058.0,My Chemical Romance,Welcome to the Black Parade
Rihanna - Pon de Replay,812759407,499799.0,Rihanna,Pon de Replay
OneRepublic - Apologize,811065329,269493.0,OneRepublic,Apologize
Estelle - American Boy,805781932,485788.0,Estelle,American Boy
Kanye West - I Wonder,795792740,757731.0,Kanye West,I Wonder
Rihanna - Take A Bow,790846872,283323.0,Rihanna,Take A Bow
M.I.A. - Paper Planes,783341225,280190.0,M.I.A.,Paper Planes
Red Hot Chili Peppers - Dani California,782591285,338735.0,Red Hot Chili Peppers,Dani California
Fall Out Boy - Thnks fr th Mmrs,782239397,451283.0,Fall Out Boy,Thnks fr th Mmrs
Nelly Furtado - Maneater,778230508,815477.0,Nelly Furtado,Maneater
Black Eyed Peas - Pump It,771069164,498342.0,Black Eyed Peas,Pump It
Lady Gaga - Telephone,768612509,546234.0,Lady Gaga,Telephone
Mumford & Sons - Little Lion Man,768102016,292708.0,Mumford & Sons,Little Lion Man
Skillet - Monster,764742113,715722.0,Skillet,Monster
Rise Against - Savior,763700825,463804.0,Rise Against,Savior
Jay Sean - Down,762302916,469411.0,Jay Sean,Down
Britney Spears - Gimme More,761823904,746065.0,Britney Spears,Gimme More
The Script - The Man Who Can't Be Moved,760938317,936692.0,The Script,The Man Who Can't Be Moved
Cage The Elephant - Ain't No Rest for the Wicked,760641209,505108.0,Cage The Elephant,Ain't No Rest for the Wicked
Rihanna - Disturbia,757306360,542308.0,Rihanna,Disturbia
Rascal Flatts - Life is a Highway,755764923,362863.0,Rascal Flatts,Life is a Highway
Kanye West - Homecoming,749884516,641834.0,Kanye West,Homecoming
Fort Minor - Remember the Name,748759724,236716.0,Fort Minor,Remember the Name
Zac Brown Band - Chicken Fried,747551105,260892.0,Zac Brown Band,Chicken Fried
Jason Mraz - Lucky,745031612,227729.0,Jason Mraz,Lucky
Ne-Yo - Miss Independent,729390838,519365.0,Ne-Yo,Miss Independent
Akon - Lonely,723163185,601501.0,Akon,Lonely
Soulja Boy - Kiss Me Thru The Phone,717130907,440531.0,Soulja Boy,Kiss Me Thru The Phone
T-Pain - Buy U a Drank (Shawty Snappin'),706786337,411151.0,T-Pain,Buy U a Drank (Shawty Snappin')
Beyoncé - Single Ladies (Put a Ring on It),701454720,284581.0,Beyoncé,Single Ladies (Put a Ring on It)
Mike Posner - Cooler Than Me,700199673,466556.0,Mike Posner,Cooler Than Me
Gwen Stefani - The Sweet Escape,697908690,465301.0,Gwen Stefani,The Sweet Escape
Nelly Furtado - Say It Right,687297077,606811.0,Nelly Furtado,Say It Right
Flo Rida - Right Round,685323931,661701.0,Flo Rida,Right Round
Jason Derulo - Whatcha Say,682305885,245784.0,Jason Derulo,Whatcha Say
The Kooks - Naive,681003772,343685.0,The Kooks,Naive
Drake - Best I Ever Had,678871220,284858.0,Drake,Best I Ever Had
Taylor Swift - You Belong With Me,675410394,222501.0,Taylor Swift,You Belong With Me
Miley Cyrus - The Climb,675179124,276369.0,Miley Cyrus,The Climb
P!nk - So What,674725304,286383.0,P!nk,So What
The xx - Intro,671659603,213523.0,The xx,Intro
Foo Fighters - Best of You,669485938,226242.0,Foo Fighters,Best of You
Adele - Chasing Pavements,668426108,431371.0,Adele,Chasing Pavements
Linkin Park - Bleed It Out,667829637,846599.0,Linkin Park,Bleed It Out
The Killers - When You Were Young,667819583,332307.0,The Killers,When You Were Young
Mariah Carey - We Belong Together,666216490,503898.0,Mariah Carey,We Belong Together
Bon Iver - Skinny Love,664842493,271128.0,Bon Iver,Skinny Love
Thirty Seconds To Mars - The Kill,664788461,463001.0,Thirty Seconds To Mars,The Kill
Lady Gaga - Paparazzi,661857321,552601.0,Lady Gaga,Paparazzi
OneRepublic - Secrets,658911000,259297.0,OneRepublic,Secrets
Carrie Underwood - Before He Cheats,653012959,371273.0,Carrie Underwood,Before He Cheats
Muse - Uprising,652947842,259208.0,Muse,Uprising
Black Eyed Peas - Meet Me Halfway,652768140,764115.0,Black Eyed Peas,Meet Me Halfway
Colbie Caillat - Bubbly,651910883,239756.0,Colbie Caillat,Bubbly
The Temper Trap - Sweet Disposition,651036268,357158.0,The Temper Trap,Sweet Disposition
The Cinematic Orchestra - To Build A Home,650350256,298511.0,The Cinematic Orchestra,To Build A Home
Florence + The Machine - You've Got The Love,649990587,386719.0,Florence + The Machine,You've Got The Love
Kanye West - Can't Tell Me Nothing,649317258,591441.0,Kanye West,Can't Tell Me Nothing
System Of A Down - Lonely Day,647645281,814254.0,System Of A Down,Lonely Day
Rihanna - Rude Boy,645779950,457625.0,Rihanna,Rude Boy
Slipknot - Psychosocial,645366586,393766.0,Slipknot,Psychosocial
Muse - Supermassive Black Hole,644003361,458167.0,Muse,Supermassive Black Hole
Beyoncé - Irreplaceable,634878938,297466.0,Beyoncé,Irreplaceable
Breaking Benjamin - The Diary of Jane,629548488,357065.0,Breaking Benjamin,The Diary of Jane
"Fall Out Boy - Dance, Dance",627359917,352907.0,Fall Out Boy,"Dance, Dance"
System Of A Down - B.Y.O.B.,626376475,340750.0,System Of A Down,B.Y.O.B.
Keyshia Cole - Love,624869305,665619.0,Keyshia Cole,Love
50 Cent - Just A Lil Bit,623685871,469632.0,50 Cent,Just A Lil Bit
Timbaland - Apologize,622253401,428975.0,Timbaland,Apologize
Three Days Grace - Animal I Have Become,620858322,659827.0,Three Days Grace,Animal I Have Become
The Pussycat Dolls - Don't Cha,620572698,318729.0,The Pussycat Dolls,Don't Cha
Green Day - 21 Guns,619500329,247955.0,Green Day,21 Guns
The All-American Rejects - Gives You Hell,617078979,251634.0,The All-American Rejects,Gives You Hell
Britney Spears - Womanizer,616816207,457057.0,Britney Spears,Womanizer
Pitbull - Hotel Room Service,616680997,352517.0,Pitbull,Hotel Room Service
Daniel Powter - Bad Day,614248070,285977.0,Daniel Powter,Bad Day
Fergie - Big Girls Don't Cry (Personal),612708815,268006.0,Fergie,Big Girls Don't Cry (Personal)
Beyoncé - If I Were a Boy,610993191,218759.0,Beyoncé,If I Were a Boy
Jack Johnson - Banana Pancakes,603651439,253389.0,Jack Johnson,Banana Pancakes
"All Time Low - Dear Maria, Count Me In",602239205,364376.0,All Time Low,"Dear Maria, Count Me In"
Soulja Boy - Crank That (Soulja Boy),598022472,283792.0,Soulja Boy,Crank That (Soulja Boy)
Amy Winehouse - Valerie,597635427,310373.0,Amy Winehouse,Valerie
Lil Wayne - A Milli,594721240,284588.0,Lil Wayne,A Milli
Lifehouse - You And Me,593863833,234192.0,Lifehouse,You And Me
Carlos Baute - Colgando en tus manos (con Marta Sánchez),591416722,278418.0,Carlos Baute,Colgando en tus manos (con Marta Sánchez)
T.I. - Live Your Life,578204051,195682.0,T.I.,Live Your Life
Nickelback - Rockstar,577822833,380610.0,Nickelback,Rockstar
Mark Ronson - Valerie,573206728,672386.0,Mark Ronson,Valerie
The Killers - Human,572716916,238231.0,The Killers,Human
Amy Winehouse - Rehab,572264990,254534.0,Amy Winehouse,Rehab
Lil Wayne - Lollipop,567459039,311995.0,Lil Wayne,Lollipop
John Mayer - Free Fallin',560638181,115937.0,John Mayer,Free Fallin'
JAY-Z - Run This Town,560191130,366811.0,JAY-Z,Run This Town
José González - Heartbeats,555526256,311104.0,José González,Heartbeats
Eminem - Shake That,550973569,263868.0,Eminem,Shake That
Peter Bjorn and John - Young Folks,542716225,309838.0,Peter Bjorn and John,Young Folks
Mumford & Sons - The Cave,541982191,168392.0,Mumford & Sons,The Cave
Jack Johnson - Upside Down,537310618,331055.0,Jack Johnson,Upside Down
The Red Jumpsuit Apparatus - Face Down,534969344,318442.0,The Red Jumpsuit Apparatus,Face Down
John Mayer - Slow Dancing in a Burning Room,528351226,357416.0,John Mayer,Slow Dancing in a Burning Room
The Fray - You Found Me,528210833,322631.0,The Fray,You Found Me
T.I. - Whatever You Like,526206483,305206.0,T.I.,Whatever You Like
Belanova - Rosa Pastel,525153809,716786.0,Belanova,Rosa Pastel
Jeremih - Birthday Sex,523976788,369613.0,Jeremih,Birthday Sex
Shakira - La Tortura,523093298,300950.0,Shakira,La Tortura
Don Omar - Salió El Sol,522363321,407550.0,Don Omar,Salió El Sol
Kid Rock - All Summer Long,522042481,166370.0,Kid Rock,All Summer Long
Cassie - Me & U,520853034,558328.0,Cassie,Me & U
Madonna - Like a Prayer,517434144,470801.0,Madonna,Like a Prayer
David Guetta - When Love Takes Over,516829608,414028.0,David Guetta,When Love Takes Over
Ne-Yo - Because Of You,516628965,338126.0,Ne-Yo,Because Of You
Akon - Right Now (Na Na Na),515770830,442429.0,Akon,Right Now (Na Na Na)
Eminem - When I'm Gone,515463134,151332.0,Eminem,When I'm Gone
Jordin Sparks - No Air,513796634,234708.0,Jordin Sparks,No Air
Gym Class Heroes - Cupid's Chokehold / Breakfast in America,513350503,316901.0,Gym Class Heroes,Cupid's Chokehold / Breakfast in America
Paramore - The Only Exception,512790953,387969.0,Paramore,The Only Exception
Amy Winehouse - You Know I'm No Good,512159448,331314.0,Amy Winehouse,You Know I'm No Good
Amy Macdonald - This Is The Life,510365239,294763.0,Amy Macdonald,This Is The Life
Akon - I Wanna Love You,508042841,333686.0,Akon,I Wanna Love You
Lady Gaga - Alejandro,507463179,354910.0,Lady Gaga,Alejandro
Eddy Lover - Perdóname,506482495,624151.0,Eddy Lover,Perdóname
Mother Mother - Hayloft,502688190,191160.0,Mother Mother,Hayloft
Empire Of The Sun - We Are The People,500462489,491496.0,Empire Of The Sun,We Are The People
Prince - Purple Rain,500283128,198308.0,Prince,Purple Rain
Vampire Weekend - A-Punk,499235520,185350.0,Vampire Weekend,A-Punk
Julieta Venegas - Me Voy,498701468,734555.0,Julieta Venegas,Me Voy
Avril Lavigne - Girlfriend,495515038,247837.0,Avril Lavigne,Girlfriend
Pitbull - I Know You Want Me (Calle Ocho),494606622,257032.0,Pitbull,I Know You Want Me (Calle Ocho)
Miley Cyrus - When I Look At You,488417294,138020.0,Miley Cyrus,When I Look At You
Seether - Fake It,484544138,249125.0,Seether,Fake It
Sara Bareilles - Love Song,483989361,217547.0,Sara Bareilles,Love Song
Fergie - Glamorous,483500131,259557.0,Fergie,Glamorous
Fergie - Fergalicious,483331460,163520.0,Fergie,Fergalicious
Gorillaz - DARE,482831932,304540.0,Gorillaz,DARE
Tony Dize - Permitame,482502356,568706.0,Tony Dize,Permitame
The All-American Rejects - Dirty Little Secret,482231843,245877.0,The All-American Rejects,Dirty Little Secret
Huey Lewis & The News - The Power Of Love,477451324,257466.0,Huey Lewis & The News,The Power Of Love
Chris Brown - With You,473690588,273082.0,Chris Brown,With You
Madonna - Hung Up,469677445,268165.0,Madonna,Hung Up
Kanye West - Good Life,467833563,253948.0,Kanye West,Good Life
Camila - Todo Cambió,465337011,304949.0,Camila,Todo Cambió
John Mayer - Waiting On the World to Change,465186446,296275.0,John Mayer,Waiting On the World to Change
Luis Enrique - Yo No Sé Mañana,454254554,216861.0,Luis Enrique,Yo No Sé Mañana
Akon - Don't Matter,452196549,288882.0,Akon,Don't Matter
Mariah Carey - Obsessed,450974091,584533.0,Mariah Carey,Obsessed
MIKA - Grace Kelly,445953980,176266.0,MIKA,Grace Kelly
Amy Winehouse - Tears Dry On Their Own,444825527,295903.0,Amy Winehouse,Tears Dry On Their Own
Calle 13 - Atrévete-Te-Te,444397816,220890.0,Calle 13,Atrévete-Te-Te
Shakira - Dia de Enero,442806086,777373.0,Shakira,Dia de Enero
Lady Gaga - LoveGame,441239270,407915.0,Lady Gaga,LoveGame
Nickelback - Burn It to the Ground,439804128,290542.0,Nickelback,Burn It to the Ground
Guru Josh Project - Infinity,439035420,261818.0,Guru Josh Project,Infinity
OneRepublic - Good Life,437069829,185142.0,OneRepublic,Good Life
Daddy Yankee - Ella Me Levanto,437007369,427107.0,Daddy Yankee,Ella Me Levanto
Britney Spears - Circus,435327717,456169.0,Britney Spears,Circus
Muse - Starlight,434350266,183182.0,Muse,Starlight
Rihanna - SOS,433714165,352604.0,Rihanna,SOS
Justin Timberlake - My Love,432765300,481771.0,Justin Timberlake,My Love
Don Omar - Ojitos Chiquitos,426085104,349699.0,Don Omar,Ojitos Chiquitos
T-Pain - Bartender,417974904,336139.0,T-Pain,Bartender
Black Eyed Peas - Boom Boom Pow,417592350,198402.0,Black Eyed Peas,Boom Boom Pow
Alicia Keys - Empire State of Mind (Part II) Broken Down,417362628,114472.0,Alicia Keys,Empire State of Mind (Part II) Broken Down
John Mayer - Gravity,416492985,162167.0,John Mayer,Gravity
The Pussycat Dolls - Buttons,413793496,272501.0,The Pussycat Dolls,Buttons
Nickelback - Far Away,408090464,302828.0,Nickelback,Far Away
Justin Timberlake - What Goes Around.../...Comes Around (Interlude),407223228,216937.0,Justin Timberlake,What Goes Around.../...Comes Around (Interlude)
Madcon - Beggin',406758402,158130.0,Madcon,Beggin'
Band of Horses - The Funeral,405830948,98581.0,Band of Horses,The Funeral
Black Eyed Peas - My Humps,405053725,215326.0,Black Eyed Peas,My Humps
Edward Maya - Stereo Love,403514397,454231.0,Edward Maya,Stereo Love
Korn - Coming Undone,401779963,304611.0,Korn,Coming Undone
Alexander Rybak - Fairytale,401642024,232651.0,Alexander Rybak,Fairytale
The Kooks - She Moves In Her Own Way,398005469,198849.0,The Kooks,She Moves In Her Own Way
Don Omar - Virtual Diva,394971485,323020.0,Don Omar,Virtual Diva
Reik - Yo Quisiera,394918054,592415.0,Reik,Yo Quisiera
Rihanna - Hate That I Love You,394767036,196304.0,Rihanna,Hate That I Love You
The Fratellis - Chelsea Dagger,394531583,168671.0,The Fratellis,Chelsea Dagger
Angel Y Khriz - Ven Bailalo,392613380,236500.0,Angel Y Khriz,Ven Bailalo
KT Tunstall - Suddenly I See,389658523,328485.0,KT Tunstall,Suddenly I See
Daddy Yankee - Llamado de Emergencia,389541316,314582.0,Daddy Yankee,Llamado de Emergencia
Adolescent's Orquesta - Virgen,388701280,366674.0,Adolescent's Orquesta,Virgen
Hinder - Lips Of An Angel,386555432,237222.0,Hinder,Lips Of An Angel
Alex Gaudino - Destination Calabria,385639623,288869.0,Alex Gaudino,Destination Calabria
Bag Raiders - Shooting Stars,384928715,116263.0,Bag Raiders,Shooting Stars
Angel Y Khriz - Na De Na,384101440,306824.0,Angel Y Khriz,Na De Na
Stone Sour - Through Glass,383821786,129165.0,Stone Sour,Through Glass
Tom Petty and the Heartbreakers - Mary Jane's Last Dance,378669638,213498.0,Tom Petty and the Heartbreakers,Mary Jane's Last Dance
The Pussycat Dolls - Stickwitu,378074341,201277.0,The Pussycat Dolls,Stickwitu
Michael Jackson - They Don't Care About Us,377095221,248709.0,Michael Jackson,They Don't Care About Us
Kanye West - Touch The Sky,376454007,271105.0,Kanye West,Touch The Sky
Kardinal Offishall - Dangerous,375538239,334379.0,Kardinal Offishall,Dangerous
Tony Dize - Solos,374986361,327278.0,Tony Dize,Solos
Disturbed - Stricken,374199717,179664.0,Disturbed,Stricken
Five Finger Death Punch - Bad Company,373601313,133212.0,Five Finger Death Punch,Bad Company
Taylor Swift - Our Song,372413539,188233.0,Taylor Swift,Our Song
Keri Hilson - Knock You Down,372135790,159745.0,Keri Hilson,Knock You Down
Rihanna - Unfaithful,369323753,133297.0,Rihanna,Unfaithful
James Morrison - Broken Strings,368358833,136923.0,James Morrison,Broken Strings
Josh Turner - Your Man,367952839,188955.0,Josh Turner,Your Man
Linkin Park - New Divide,367350835,241359.0,Linkin Park,New Divide
Slipknot - Snuff,366822388,192115.0,Slipknot,Snuff
Chris Brown - Yo (Excuse Me Miss),366806825,164132.0,Chris Brown,Yo (Excuse Me Miss)
Volbeat - Still Counting,364140797,165776.0,Volbeat,Still Counting
Young Money - BedRock,363494802,115543.0,Young Money,BedRock
Phoenix - 1901,362811441,121011.0,Phoenix,1901
Maroon 5 - Won't Go Home Without You,362436935,251673.0,Maroon 5,Won't Go Home Without You
Zac Brown Band - Toes,362377659,113715.0,Zac Brown Band,Toes
Big Boy - Mis Ojos Lloran Por Ti,360795384,175480.0,Big Boy,Mis Ojos Lloran Por Ti
Rise Against - Prayer Of The Refugee,360085261,208906.0,Rise Against,Prayer Of The Refugee
Eminem - Beautiful,358142818,140137.0,Eminem,Beautiful
Lily Allen - Smile,357984692,210311.0,Lily Allen,Smile
La Roux - Bulletproof,352458463,199974.0,La Roux,Bulletproof
Three Days Grace - Riot,351724743,176041.0,Three Days Grace,Riot
Natasha Bedingfield - Pocketful of Sunshine,349823909,340725.0,Natasha Bedingfield,Pocketful of Sunshine
Michael Bublé - Haven't Met You Yet,349796674,146769.0,Michael Bublé,Haven't Met You Yet
Madonna - 4 Minutes,349611840,250122.0,Madonna,4 Minutes
Chris Brown - Run It!,349243905,225157.0,Chris Brown,Run It!
Bullet For My Valentine - Tears Don't Fall,348313228,148383.0,Bullet For My Valentine,Tears Don't Fall
Wisin & Yandel - Noche De Sexo,347808382,237623.0,Wisin & Yandel,Noche De Sexo
Michael Bublé - Everything,347270322,122599.0,Michael Bublé,Everything
Mother Mother - Burning Pile,347123702,165585.0,Mother Mother,Burning Pile
James Blunt - Goodbye My Lover,346408736,123522.0,James Blunt,Goodbye My Lover
Timbaland - Give It To Me,346010931,290349.0,Timbaland,Give It To Me
P!nk - Who Knew,345973077,307329.0,P!nk,Who Knew
Mother Mother - Verbatim,344163839,173738.0,Mother Mother,Verbatim
Miki Matsubara - Mayonaka no Door / Stay With Me,342521798,241611.0,Miki Matsubara,Mayonaka no Door / Stay With Me
Duffy - Mercy,341255331,171654.0,Duffy,Mercy
Rihanna - Shut Up And Drive,341020970,232953.0,Rihanna,Shut Up And Drive
50 Cent - Disco Inferno,339151992,281060.0,50 Cent,Disco Inferno
"Radical Face - Welcome Home, Son",338827535,154578.0,Radical Face,"Welcome Home, Son"
My Chemical Romance - Famous Last Words,338711427,273533.0,My Chemical Romance,Famous Last Words
The Strokes - You Only Live Once,336792040,135169.0,The Strokes,You Only Live Once
Linkin Park - Given Up,333742928,586233.0,Linkin Park,Given Up
Vanilla Ice - Ice Ice Baby,332841306,166571.0,Vanilla Ice,Ice Ice Baby
Fonseca - Te Mando Flores,332328921,197725.0,Fonseca,Te Mando Flores
Whitney Houston - How Will I Know,331087743,126412.0,Whitney Houston,How Will I Know
DJ Nelson - Pasarela,330704063,182119.0,DJ Nelson,Pasarela
Three Days Grace - Never Too Late,330220969,184596.0,Three Days Grace,Never Too Late
Death Cab for Cutie - I Will Follow You into the Dark,330061547,125031.0,Death Cab for Cutie,I Will Follow You into the Dark
The Fray - Over My Head (Cable Car),329342107,238400.0,The Fray,Over My Head (Cable Car)
Sean Kingston - Fire Burning,327713928,252041.0,Sean Kingston,Fire Burning
Andra & The Backbone - Sempurna,327273477,337553.0,Andra & The Backbone,Sempurna
My Chemical Romance - I Don't Love You,326116863,329571.0,My Chemical Romance,I Don't Love You
Kanye West - Good Morning,325958363,178983.0,Kanye West,Good Morning
Vicente Fernández - Un Millón de Primaveras,324037268,338948.0,Vicente Fernández,Un Millón de Primaveras
Wolfmother - Joker And The Thief,323585936,120391.0,Wolfmother,Joker And The Thief
Lily Allen - Fuck You,322789166,118680.0,Lily Allen,Fuck You
Daddy Yankee - Rompe,319972650,233423.0,Daddy Yankee,Rompe
Julieta Venegas - Limón y Sal,319610654,216633.0,Julieta Venegas,Limón y Sal
The Pussycat Dolls - When I Grow Up,318991756,157673.0,The Pussycat Dolls,When I Grow Up
Marvin Gaye - Let's Get It On,318098304,104272.0,Marvin Gaye,Let's Get It On
"Héctor ""El Father"" - El Telefono",318065590,233578.0,"Héctor ""El Father""",El Telefono
Dropkick Murphys - I'm Shipping Up To Boston,317526033,100821.0,Dropkick Murphys,I'm Shipping Up To Boston
Lloyd - You,317512512,310542.0,Lloyd,You
Juan Luis Guerra 4.40 - Bendita Tu Luz,316163278,223073.0,Juan Luis Guerra 4.40,Bendita Tu Luz
Maná - Bendita Tu Luz,315933241,214131.0,Maná,Bendita Tu Luz
Phoenix - Lisztomania,314973791,101160.0,Phoenix,Lisztomania
Justin Bieber - One Time,314563442,216546.0,Justin Bieber,One Time
Brooks & Dunn - Neon Moon,314473407,176467.0,Brooks & Dunn,Neon Moon
Gustavo Cerati - Crimen,311828989,147662.0,Gustavo Cerati,Crimen
Miranda! - Perfecta,311765209,223594.0,Miranda!,Perfecta
3OH!3 - DONTTRUSTME,311257318,187363.0,3OH!3,DONTTRUSTME
Shakira - She Wolf,309902665,165056.0,Shakira,She Wolf
"We The Kings - Check Yes, Juliet",309659688,172600.0,We The Kings,"Check Yes, Juliet"
Beyoncé - Beautiful Liar,309257408,216129.0,Beyoncé,Beautiful Liar
Paramore - All I Wanted,308512020,235713.0,Paramore,All I Wanted
Coldplay - Speed of Sound,307548747,153197.0,Coldplay,Speed of Sound
Bright Eyes - First Day of My Life,307184268,70641.0,Bright Eyes,First Day of My Life
Joan Sebastian - Eso Y Más,305831350,196969.0,Joan Sebastian,Eso Y Más
USHER - Love in This Club,305748950,284523.0,USHER,Love in This Club
Damian Marley - Welcome To Jamrock,305525496,168565.0,Damian Marley,Welcome To Jamrock
Paramore - Decode,304657639,253460.0,Paramore,Decode
Eminem - Crack A Bottle,304552102,146152.0,Eminem,Crack A Bottle
Wisin & Yandel - Rakata,304042125,309002.0,Wisin & Yandel,Rakata
The Fray - Look After You,303525682,290852.0,The Fray,Look After You
Chris Brown - Kiss Kiss,303197507,325386.0,Chris Brown,Kiss Kiss
La Arrolladora Banda El Limón De Rene Camacho - El Final De Nuestra Historia,301764949,665386.0,La Arrolladora Banda El Limón De Rene Camacho,El Final De Nuestra Historia
Kid Cudi - Soundtrack 2 My Life,301674822,89105.0,Kid Cudi,Soundtrack 2 My Life
Ne-Yo - Mad,301483278,226734.0,Ne-Yo,Mad
Reik - Noviembre Sin Ti,299960939,231084.0,Reik,Noviembre Sin Ti
Paramore - That's What You Get,299905927,150736.0,Paramore,That's What You Get
Beyoncé - Sweet Dreams,299373870,139044.0,Beyoncé,Sweet Dreams
Nickelback - Photograph,298685771,138732.0,Nickelback,Photograph
Wisin & Yandel - Sexy Movimiento,298487339,274785.0,Wisin & Yandel,Sexy Movimiento
Rascal Flatts - What Hurts The Most,298358723,112043.0,Rascal Flatts,What Hurts The Most
Breaking Benjamin - I Will Not Bow,298078815,151121.0,Breaking Benjamin,I Will Not Bow
